Domain description,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
PF00094 von Willebrand factor type D domain,2,4,8,46,2.88,0.13409320709624034,0.87,A0A8V0Z932 A0A8V1A049
