GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Biological Process,oxoacid metabolic process,4,GO:0043436,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0ZA93 A0A8V0ZV19
Biological Process,positive regulation of intracellular signal transduction,6,GO:1902533,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0Z5X2 A0A8V0Y0J2
Biological Process,regulation of catabolic process,4,GO:0009894,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0Z5X2 A0A8V0Y0J2
Biological Process,urogenital system development,4,GO:0001655,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0Z5X2 A0A8V0ZV19
Biological Process,response to inorganic substance,3,GO:0010035,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0Y0J2 A0A8V0YDD6
Biological Process,positive regulation of gene expression,7,GO:0010628,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0Y0J2 A0A8V0YDD6
Biological Process,lipid localization,3,GO:0010876,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0Z5X2 A0A8V0Y0J2
Biological Process,cellular catabolic process,3,GO:0044248,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0ZA93 A0A8V0Y0J2
Biological Process,small molecule metabolic process,2,GO:0044281,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0ZA93 A0A8V0ZV19
Biological Process,regulation of cellular catabolic process,5,GO:0031329,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0Z5X2 A0A8V0Y0J2
Biological Process,lipid metabolic process,3,GO:0006629,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0Z5X2 A0A8V0Y0J2
Biological Process,metabolic process,1,GO:0008152,5,25,5,43,1.72,0.06409529211571191,1.19,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV19 A0A8V0YDD6
Biological Process,regulation of metabolic process,3,GO:0019222,4,17,5,43,2.02,0.07071280015125721,1.15,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,negative regulation of cellular process,4,GO:0048523,4,17,5,43,2.02,0.07071280015125721,1.15,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV19 A0A8V0YDD6
Biological Process,cell morphogenesis,3,GO:0000902,3,10,5,43,2.58,0.07328292807589463,1.13,A0A8V0Y0J2 A0A8V0ZV19 A0A8V0YDD6
