GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Cellular Component,intracellular organelle lumen,4,GO:0070013,3,20,7,43,0.92,1.0,-0.0,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YDD6
Cellular Component,membrane-enclosed lumen,2,GO:0031974,3,20,7,43,0.92,1.0,-0.0,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YDD6
Molecular Function,amide binding,2,GO:0033218,4,4,8,40,5.0,0.0007659481343691873,3.12,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6 A0A8V0ZA93
Molecular Function,peptide binding,3,GO:0042277,3,3,8,40,5.0,0.005668016194331988,2.25,A0A8V0ZA93 A0A8V0Y0J2 A0A8V0Z1W6
Molecular Function,carboxylic acid binding,4,GO:0031406,3,3,8,40,5.0,0.005668016194331988,2.25,A0A8V0Z5X2 A0A8V0Z1W6 A0A8V0ZA93
Molecular Function,organic acid binding,3,GO:0043177,3,3,8,40,5.0,0.005668016194331988,2.25,A0A8V0Z5X2 A0A8V0Z1W6 A0A8V0ZA93
Molecular Function,anion binding,3,GO:0043168,5,9,8,40,2.78,0.00788710076635774,2.1,A0A8V0ZA93 A0A8V0Z5X2 A0A1D5PT25 A0A8V0Z1W6 A0A8V0YDD6
Molecular Function,small molecule binding,2,GO:0036094,3,4,8,40,3.75,0.02037422037422041,1.69,A0A8V0Z5X2 A0A8V0Z1W6 A0A8V0ZA93
Molecular Function,"hydrolase activity, hydrolyzing O-glycosyl compounds",4,GO:0004553,2,2,8,40,5.0,0.035897435897435936,1.44,A0A8V0Z5X2 A0A8V0ZA93
Molecular Function,protein-folding chaperone binding,3,GO:0051087,2,2,8,40,5.0,0.035897435897435936,1.44,A0A8V0Y0J2 A0A8V0YDD6
Molecular Function,phospholipid binding,3,GO:0005543,2,2,8,40,5.0,0.035897435897435936,1.44,A0A8V0Z5X2 A0A1D5PT25
Molecular Function,"hydrolase activity, acting on glycosyl bonds",3,GO:0016798,2,2,8,40,5.0,0.035897435897435936,1.44,A0A8V0Z5X2 A0A8V0ZA93
Molecular Function,carbohydrate derivative binding,2,GO:0097367,4,9,8,40,2.22,0.05943909659079944,1.23,A0A8V0Z5X2 A0A8V0ZA93 A0A1D5PT25 A0A8V0YDD6
Molecular Function,ion binding,2,GO:0043167,5,13,8,40,1.92,0.08626893147016969,1.06,A0A8V0ZA93 A0A8V0Z5X2 A0A1D5PT25 A0A8V0Z1W6 A0A8V0YDD6
Molecular Function,enzyme activator activity,3,GO:0008047,2,3,8,40,3.33,0.09635627530364382,1.02,A0A8V0Z5X2 A0A8V0YDD6
Molecular Function,identical protein binding,3,GO:0042802,3,7,8,40,2.14,0.1281750910233885,0.89,A0A8V0Z5X2 A0A8V0Z1W6 A0A8V0YDD6
Molecular Function,transition metal ion binding,5,GO:0046914,2,4,8,40,2.5,0.17233833023306724,0.76,A0A8V0Z1W6 A0A8V0YDD6
Molecular Function,lipid binding,2,GO:0008289,2,4,8,40,2.5,0.17233833023306724,0.76,A0A8V0Z5X2 A0A1D5PT25
