GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Cellular Component,secretory granule,8,GO:0030141,4,10,8,43,2.15,0.06953382798980914,1.16,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YUU0 A0A8V0YDD6
Cellular Component,lysosomal lumen,6,GO:0043202,2,3,8,43,3.58,0.08394781622234816,1.08,A0A8V0Z5X2 A0A8V0YUU0
Cellular Component,extracellular space,2,GO:0005615,7,25,8,43,1.5,0.1113226573118504,0.95,A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6 A0A8V0ZV19 A0A8V0YMM6 A0A8V0YDD6
Cellular Component,platelet alpha granule lumen,7,GO:0031093,2,4,8,43,2.69,0.15144639818491162,0.82,A0A8V0Y0J2 A0A8V0YDD6
Cellular Component,platelet alpha granule,9,GO:0031091,2,4,8,43,2.69,0.15144639818491162,0.82,A0A8V0Y0J2 A0A8V0YDD6
Cellular Component,vacuolar lumen,5,GO:0005775,2,4,8,43,2.69,0.15144639818491162,0.82,A0A8V0Z5X2 A0A8V0YUU0
Cellular Component,secretory vesicle,7,GO:0099503,4,11,8,43,1.95,0.171827822274131,0.76,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YUU0 A0A8V0YDD6
Cellular Component,cell surface,2,GO:0009986,2,5,8,43,2.15,0.22759864450165088,0.64,A0A8V0Y0J2 A0A8V0ZV19
Cellular Component,lytic vacuole,6,GO:0000323,2,5,8,43,2.15,0.22759864450165088,0.64,A0A8V0Z5X2 A0A8V0YUU0
Cellular Component,vacuole,5,GO:0005773,2,5,8,43,2.15,0.22759864450165088,0.64,A0A8V0Z5X2 A0A8V0YUU0
Cellular Component,lysosome,7,GO:0005764,2,5,8,43,2.15,0.22759864450165088,0.64,A0A8V0Z5X2 A0A8V0YUU0
Cellular Component,cytoplasmic vesicle lumen,5,GO:0060205,2,6,8,43,1.79,0.307758903782427,0.51,A0A8V0Y0J2 A0A8V0YDD6
