GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Cellular Component,secretory granule,8,GO:0030141,4,10,5,43,3.44,0.007461058510406217,2.13,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YUU0 A0A8V0YDD6
Cellular Component,secretory vesicle,7,GO:0099503,4,11,5,43,3.13,0.011450262726496413,1.94,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YUU0 A0A8V0YDD6
Cellular Component,lysosomal lumen,6,GO:0043202,2,3,5,43,5.73,0.03160197714933959,1.5,A0A8V0Z5X2 A0A8V0YUU0
Cellular Component,vesicle,4,GO:0031982,4,15,5,43,2.29,0.042824730572887104,1.37,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YUU0 A0A8V0YDD6
Cellular Component,cytoplasmic vesicle,6,GO:0031410,4,15,5,43,2.29,0.042824730572887104,1.37,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YUU0 A0A8V0YDD6
Cellular Component,intracellular vesicle,5,GO:0097708,4,15,5,43,2.29,0.042824730572887104,1.37,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YUU0 A0A8V0YDD6
Cellular Component,platelet alpha granule,9,GO:0031091,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0Y0J2 A0A8V0YDD6
Cellular Component,platelet alpha granule lumen,7,GO:0031093,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0Y0J2 A0A8V0YDD6
Cellular Component,vacuolar lumen,5,GO:0005775,2,4,5,43,4.3,0.0600842719390648,1.22,A0A8V0Z5X2 A0A8V0YUU0
Cellular Component,extracellular space,2,GO:0005615,5,25,5,43,1.72,0.06409529211571191,1.19,A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV19 A0A8V0YDD6
Cellular Component,lytic vacuole,6,GO:0000323,2,5,5,43,3.44,0.09513940398795757,1.02,A0A8V0Z5X2 A0A8V0YUU0
Cellular Component,cell surface,2,GO:0009986,2,5,5,43,3.44,0.09513940398795757,1.02,A0A8V0Y0J2 A0A8V0ZV19
Cellular Component,vacuole,5,GO:0005773,2,5,5,43,3.44,0.09513940398795757,1.02,A0A8V0Z5X2 A0A8V0YUU0
Cellular Component,lysosome,7,GO:0005764,2,5,5,43,3.44,0.09513940398795757,1.02,A0A8V0Z5X2 A0A8V0YUU0
Cellular Component,cytoplasmic vesicle lumen,5,GO:0060205,2,6,5,43,2.87,0.13549893101793284,0.87,A0A8V0Y0J2 A0A8V0YDD6
Cellular Component,secretory granule lumen,6,GO:0034774,2,6,5,43,2.87,0.13549893101793284,0.87,A0A8V0Y0J2 A0A8V0YDD6
Cellular Component,vesicle lumen,4,GO:0031983,2,6,5,43,2.87,0.13549893101793284,0.87,A0A8V0Y0J2 A0A8V0YDD6
Cellular Component,endomembrane system,2,GO:0012505,5,27,5,43,1.59,0.13945385301029056,0.86,A0A8V0YUU0 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0ZV19 A0A8V0YDD6
