GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Cellular Component,perinuclear region of cytoplasm,2,GO:0048471,2,7,5,43,2.46,0.1800034905536887,0.74,A0A8V0Y0J2 A0A8V0Z1W6
Cellular Component,bounding membrane of organelle,4,GO:0098588,2,8,5,43,2.15,0.2275986445016504,0.64,A0A8V0Z5X2 A0A8V0Z1W6
Cellular Component,protein-containing complex,1,GO:0032991,2,9,5,43,1.91,0.2773307237289092,0.56,A0A8V0Y0J2 A0A8V0Z1W6
Cellular Component,organelle membrane,3,GO:0031090,2,9,5,43,1.91,0.2773307237289092,0.56,A0A8V0Z5X2 A0A8V0Z1W6
Cellular Component,extracellular space,2,GO:0005615,4,25,5,43,1.38,0.380115063609108,0.42,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YMM6 A0A8V0Z1W6
Cellular Component,extracellular region,2,GO:0005576,5,35,5,43,1.23,0.5648443067614926,0.25,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6 A0A8V0YMM6 A0A8V0ZTX8
Cellular Component,secretory granule,8,GO:0030141,2,10,5,43,1.72,0.5749004257228885,0.24,A0A8V0Z5X2 A0A8V0Y0J2
Cellular Component,secretory vesicle,7,GO:0099503,2,11,5,43,1.56,0.5890704115321239,0.23,A0A8V0Z5X2 A0A8V0Y0J2
Cellular Component,intracellular anatomical structure,2,GO:0005622,3,32,5,43,0.81,0.5890704115321239,0.23,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6
Cellular Component,intracellular organelle,3,GO:0043229,3,31,5,43,0.83,0.6077490291897538,0.22,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6
Cellular Component,organelle,2,GO:0043226,3,31,5,43,0.83,0.6077490291897538,0.22,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6
Cellular Component,membrane-bounded organelle,3,GO:0043227,3,31,5,43,0.83,0.6077490291897538,0.22,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6
Cellular Component,membrane,2,GO:0016020,3,21,5,43,1.23,0.6640342074261524,0.18,A0A8V0Z5X2 A0A8V0YMM6 A0A8V0Z1W6
Cellular Component,intracellular vesicle,5,GO:0097708,2,15,5,43,1.15,1.0,-0.0,A0A8V0Z5X2 A0A8V0Y0J2
Cellular Component,cell periphery,2,GO:0071944,2,15,5,43,1.15,1.0,-0.0,A0A8V0Z5X2 A0A8V0YMM6
Cellular Component,intracellular organelle lumen,4,GO:0070013,2,20,5,43,0.86,1.0,-0.0,A0A8V0Z5X2 A0A8V0Y0J2
Cellular Component,organelle lumen,3,GO:0043233,2,20,5,43,0.86,1.0,-0.0,A0A8V0Z5X2 A0A8V0Y0J2
Cellular Component,endomembrane system,2,GO:0012505,3,27,5,43,0.96,1.0,-0.0,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6
Cellular Component,cytoplasm,2,GO:0005737,3,29,5,43,0.89,1.0,-0.0,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6
Cellular Component,endoplasmic reticulum,5,GO:0005783,2,17,5,43,1.01,1.0,-0.0,A0A8V0Y0J2 A0A8V0Z1W6
Cellular Component,membrane-enclosed lumen,2,GO:0031974,2,20,5,43,0.86,1.0,-0.0,A0A8V0Z5X2 A0A8V0Y0J2
Cellular Component,cytoplasmic vesicle,6,GO:0031410,2,15,5,43,1.15,1.0,-0.0,A0A8V0Z5X2 A0A8V0Y0J2
Cellular Component,plasma membrane,3,GO:0005886,2,15,5,43,1.15,1.0,-0.0,A0A8V0Z5X2 A0A8V0YMM6
Cellular Component,intracellular membrane-bounded organelle,4,GO:0043231,3,29,5,43,0.89,1.0,-0.0,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6
