GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Biological Process,positive regulation of phosphorus metabolic process,6,GO:0010562,2,4,3,43,7.17,0.01928530913216114,1.71,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,positive regulation of phosphate metabolic process,7,GO:0045937,2,4,3,43,7.17,0.01928530913216114,1.71,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,positive regulation of phosphorylation,8,GO:0042327,2,4,3,43,7.17,0.01928530913216114,1.71,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,monoatomic ion transport,4,GO:0006811,2,4,3,43,7.17,0.01928530913216114,1.71,A0A8V0Z5X2 P01012
Biological Process,positive regulation of protein phosphorylation,8,GO:0001934,2,4,3,43,7.17,0.01928530913216114,1.71,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,positive regulation of protein modification process,7,GO:0031401,2,4,3,43,7.17,0.01928530913216114,1.71,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,regulation of biological quality,2,GO:0065008,3,14,3,43,3.07,0.029495178672716976,1.53,A0A8V0Z5X2 P01012 A0A8V0ZA93
Biological Process,regulation of primary metabolic process,4,GO:0080090,3,14,3,43,3.07,0.029495178672716976,1.53,A0A8V0Z5X2 P01012 A0A8V0ZA93
Biological Process,regulation of cellular metabolic process,4,GO:0031323,3,14,3,43,3.07,0.029495178672716976,1.53,A0A8V0Z5X2 P01012 A0A8V0ZA93
Biological Process,regulation of nitrogen compound metabolic process,4,GO:0051171,3,14,3,43,3.07,0.029495178672716976,1.53,A0A8V0Z5X2 P01012 A0A8V0ZA93
Biological Process,regulation of phosphorus metabolic process,5,GO:0051174,2,5,3,43,5.73,0.03160197714933968,1.5,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,regulation of phosphorylation,7,GO:0042325,2,5,3,43,5.73,0.03160197714933968,1.5,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,regulation of protein phosphorylation,7,GO:0001932,2,5,3,43,5.73,0.03160197714933968,1.5,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,positive regulation of protein metabolic process,6,GO:0051247,2,5,3,43,5.73,0.03160197714933968,1.5,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,regulation of phosphate metabolic process,6,GO:0019220,2,5,3,43,5.73,0.03160197714933968,1.5,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,regulation of protein modification process,6,GO:0031399,2,5,3,43,5.73,0.03160197714933968,1.5,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,regulation of molecular function,2,GO:0065009,3,15,3,43,2.87,0.03686897334089625,1.43,A0A8V0Z5X2 P01012 A0A8V0ZA93
Biological Process,regulation of macromolecule metabolic process,4,GO:0060255,3,16,3,43,2.69,0.04537719795802619,1.34,A0A8V0Z5X2 P01012 A0A8V0ZA93
Biological Process,positive regulation of macromolecule metabolic process,5,GO:0010604,2,6,3,43,4.78,0.046592658617616065,1.33,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,positive regulation of nitrogen compound metabolic process,5,GO:0051173,2,6,3,43,4.78,0.046592658617616065,1.33,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,regulation of metabolic process,3,GO:0019222,3,17,3,43,2.53,0.05510088323474603,1.26,A0A8V0Z5X2 P01012 A0A8V0ZA93
Biological Process,positive regulation of cellular metabolic process,5,GO:0031325,2,7,3,43,4.1,0.06409529211571181,1.19,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,positive regulation of catalytic activity,4,GO:0043085,2,7,3,43,4.1,0.06409529211571181,1.19,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,positive regulation of metabolic process,4,GO:0009893,2,7,3,43,4.1,0.06409529211571181,1.19,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,positive regulation of molecular function,3,GO:0044093,2,8,3,43,3.58,0.08394781622234837,1.08,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,carbohydrate derivative metabolic process,3,GO:1901135,2,10,3,43,2.87,0.13005429057612827,0.89,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,establishment of localization,2,GO:0051234,2,15,3,43,1.91,0.27509926262053336,0.56,A0A8V0Z5X2 P01012
Biological Process,transport,3,GO:0006810,2,15,3,43,1.91,0.27509926262053336,0.56,A0A8V0Z5X2 P01012
Biological Process,cellular process,1,GO:0009987,2,36,3,43,0.8,0.42144072603516697,0.38,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,multicellular organismal process,1,GO:0032501,3,29,3,43,1.48,0.5394214407260352,0.27,A0A8V0Z5X2 P01012 A0A8V0ZA93
Biological Process,regulation of cellular process,3,GO:0050794,3,30,3,43,1.43,0.5417713313345757,0.27,A0A8V0Z5X2 P01012 A0A8V0ZA93
Biological Process,response to organic substance,3,GO:0010033,2,17,3,43,1.69,0.55230532371769,0.26,A0A8V0Z5X2 P01012
Biological Process,negative regulation of cellular process,4,GO:0048523,2,17,3,43,1.69,0.55230532371769,0.26,A0A8V0Z5X2 P01012
Biological Process,response to stimulus,1,GO:0050896,2,33,3,43,0.87,0.5578964427518025,0.25,A0A8V0Z5X2 P01012
Biological Process,regulation of biological process,2,GO:0050789,3,32,3,43,1.34,0.5578964427518036,0.25,A0A8V0Z5X2 P01012 A0A8V0ZA93
Biological Process,positive regulation of cellular process,4,GO:0048522,2,20,3,43,1.43,0.5899846041649803,0.23,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,negative regulation of biological process,3,GO:0048519,2,20,3,43,1.43,0.5899846041649803,0.23,A0A8V0Z5X2 P01012
Biological Process,multicellular organism development,2,GO:0007275,2,21,3,43,1.37,0.6069200226886,0.22,A0A8V0Z5X2 P01012
Biological Process,localization,1,GO:0051179,2,21,3,43,1.37,0.6069200226886,0.22,A0A8V0Z5X2 P01012
Biological Process,organic substance metabolic process,2,GO:0071704,2,24,3,43,1.19,1.0,-0.0,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,biological regulation,1,GO:0065007,3,33,3,43,1.3,1.0,-0.0,A0A8V0Z5X2 P01012 A0A8V0ZA93
Biological Process,cellular metabolic process,2,GO:0044237,2,22,3,43,1.3,1.0,-0.0,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,positive regulation of biological process,3,GO:0048518,2,23,3,43,1.25,1.0,-0.0,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,response to chemical,2,GO:0042221,2,23,3,43,1.25,1.0,-0.0,A0A8V0Z5X2 P01012
Biological Process,developmental process,1,GO:0032502,2,25,3,43,1.15,1.0,-0.0,A0A8V0Z5X2 P01012
Biological Process,metabolic process,1,GO:0008152,2,25,3,43,1.15,1.0,-0.0,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,nitrogen compound metabolic process,2,GO:0006807,2,24,3,43,1.19,1.0,-0.0,A0A8V0Z5X2 A0A8V0ZA93
Biological Process,anatomical structure development,2,GO:0048856,2,25,3,43,1.15,1.0,-0.0,A0A8V0Z5X2 P01012
Biological Process,organonitrogen compound metabolic process,3,GO:1901564,2,24,3,43,1.19,1.0,-0.0,A0A8V0Z5X2 A0A8V0ZA93
