GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Biological Process	ribonucleoside triphosphate metabolic process	6	GO:0009199	57	105	732	2734	2.03	1.3821056939168891e-09	8.86	A0A8V0Z1D6 P00356 P05122 P42558 Q5ZLN1 A0A1D5PSI2 P18944 A0A1D5PFJ6 A0A452J806 A0A8V0X6H2 A0A8V0XHN0 A0A8V0Z310 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q9YH14 A0A1D5NTY5 A0A1D5NW93 A0A1D5P0U8 A0A1D5PC99 A0A1D5PN54 A0A1D5PNM0 A0A8V0X6I8 A0A8V0XA55 A0A8V0XCD2 A0A8V0XTC5 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3 A0A3Q2UJ64 A0A8V0X675 A0A8V0YZL1 A0A8V0Z083 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.0214797274104515
Biological Process	purine nucleoside triphosphate metabolic process	6	GO:0009144	57	106	732	2734	2.01	1.9472574120018887e-09	8.71	A0A8V0Z1D6 P00356 P05122 P42558 Q5ZLN1 A0A1D5PSI2 P18944 A0A1D5PFJ6 A0A452J806 A0A8V0XHN0 A0A8V0Z310 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q9YH14 A0A1D5NTY5 A0A1D5NW93 A0A1D5P0U8 A0A1D5PC99 A0A1D5PN54 A0A1D5PNM0 A0A8V0X6I8 A0A8V0XA55 A0A8V0XCD2 A0A8V0XTC5 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3 A0A3Q2U892 A0A3Q2UJ64 A0A8V0X675 A0A8V0YZL1 A0A8V0Z083 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.0071955014042038
Biological Process	purine ribonucleoside triphosphate metabolic process	7	GO:0009205	56	104	732	2734	2.01	2.6721109638943977e-09	8.57	A0A8V0Z1D6 P00356 P05122 P42558 Q5ZLN1 A0A1D5PSI2 P18944 A0A1D5PFJ6 A0A452J806 A0A8V0XHN0 A0A8V0Z310 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q9YH14 A0A1D5NTY5 A0A1D5NW93 A0A1D5P0U8 A0A1D5PC99 A0A1D5PN54 A0A1D5PNM0 A0A8V0X6I8 A0A8V0XA55 A0A8V0XCD2 A0A8V0XTC5 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3 A0A3Q2UJ64 A0A8V0X675 A0A8V0YZL1 A0A8V0Z083 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.0071955014042038
Biological Process	ATP metabolic process	7	GO:0046034	52	96	732	2734	2.02	1.09091578189462e-08	7.96	A0A8V0Z1D6 P00356 P05122 Q5ZLN1 P18944 A0A1D5PFJ6 A0A452J806 A0A8V0XHN0 A0A8V0Z310 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q9YH14 A0A1D5NTY5 A0A1D5NW93 A0A1D5P0U8 A0A1D5PC99 A0A1D5PN54 A0A1D5PNM0 A0A8V0X6I8 A0A8V0XA55 A0A8V0XCD2 A0A8V0XTC5 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3 A0A3Q2UJ64 A0A8V0YZL1 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.01435529297707
Biological Process	oxidative phosphorylation	7	GO:0006119	36	59	732	2734	2.28	3.261158437988807e-08	7.49	A0A8V0Z1D6 P18944 A0A8V0Z310 Q9YH14 A0A1D5NW93 A0A1D5P0U8 A0A1D5PC99 A0A1D5PN54 A0A1D5PNM0 A0A8V0XCD2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 E1C658 A0A3Q2UJ64 A0A8V0YZL1 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.189033824390017
Biological Process	purine ribonucleoside monophosphate metabolic process	7	GO:0009167	56	112	732	2734	1.87	8.989863260055104e-08	7.05	A0A8V0Z1D6 A0A8V1AC34 P00356 P05122 Q5ZLN1 A0A1D5PSI2 P18944 A0A1D5PFJ6 A0A1D5PL45 A0A452J806 A0A8V0XHN0 A0A8V0Z310 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q9YH14 A0A1D5NTY5 A0A1D5NW93 A0A1D5P0U8 A0A1D5PC99 A0A1D5PN54 A0A1D5PNM0 A0A8V0X6I8 A0A8V0XA55 A0A8V0XCD2 A0A8V0XTC5 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3 A0A3Q2UJ64 A0A8V0XAH5 A0A8V0YZL1 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	0.903038270112912
Biological Process	purine nucleoside monophosphate metabolic process	6	GO:0009126	56	112	732	2734	1.87	8.989863260055104e-08	7.05	A0A8V0Z1D6 A0A8V1AC34 P00356 P05122 Q5ZLN1 A0A1D5PSI2 P18944 A0A1D5PFJ6 A0A1D5PL45 A0A452J806 A0A8V0XHN0 A0A8V0Z310 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q9YH14 A0A1D5NTY5 A0A1D5NW93 A0A1D5P0U8 A0A1D5PC99 A0A1D5PN54 A0A1D5PNM0 A0A8V0X6I8 A0A8V0XA55 A0A8V0XCD2 A0A8V0XTC5 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3 A0A3Q2UJ64 A0A8V0XAH5 A0A8V0YZL1 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	0.903038270112912
Biological Process	purine ribonucleotide metabolic process	6	GO:0009150	76	168	732	2734	1.69	1.1880000292678523e-07	6.93	A0A8V0Z1D6 A0A8V1AC34 P00356 P05122 P42558 Q5ZLN1 A0A1D5PSI2 P18944 A0A1D5PFJ6 A0A1D5PL45 A0A452J806 A0A8V0X3M7 A0A8V0XHN0 A0A8V0Z310 A0A8V0Z420 A0A8V0ZAL2 A0A8V0ZCP8 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q5F3B9 Q9YH14 A0A1D5NTY5 A0A1D5NW93 A0A1D5P0U8 A0A1D5PC99 A0A1D5PEH3 A0A1D5PN54 A0A1D5PNM0 A0A1D5PQV3 A0A3Q2UD60 A0A8V0X6I8 A0A8V0XA55 A0A8V0XCD2 A0A8V0XE68 A0A8V0XTC5 A0A8V0XTM2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZJD3 A0A8V0ZU95 A0A8V0ZVA2 A0A8V0ZVS5 A0A8V0ZWH3 A0A8V1A102 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3 A0A1D5NWL9 A0A3Q2UJ64 A0A8V0X2T8 A0A8V0X675 A0A8V0XAH5 A0A8V0YZL1 A0A8V0Z083 A0A8V0Z2X9 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	0.7570232465074596
Biological Process	ribonucleoside monophosphate metabolic process	6	GO:0009161	56	115	732	2734	1.82	4.179928029862898e-07	6.38	A0A8V0Z1D6 A0A8V1AC34 P00356 P05122 Q5ZLN1 A0A1D5PSI2 P18944 A0A1D5PFJ6 A0A1D5PL45 A0A452J806 A0A8V0XHN0 A0A8V0Z310 A0A8V0ZM20 A0A8V0ZTG8 E1BTT8 Q9YH14 A0A1D5NTY5 A0A1D5NW93 A0A1D5P0U8 A0A1D5PC99 A0A1D5PN54 A0A1D5PNM0 A0A8V0X6I8 A0A8V0XA55 A0A8V0XCD2 A0A8V0XTC5 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 A0A8V1AIR0 A0A8V1AMB6 E1C658 F1NIL3 A0A3Q2UJ64 A0A8V0XAH5 A0A8V0YZL1 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	0.8639384504239717
Biological Process	positive regulation of telomere maintenance	7	GO:0032206	12	13	732	2734	3.45	1.2475443184356453e-06	5.9	A0A1D5NYE8 Q5F411 Q5ZMG9 A0A8V0Y814 A0A8V0Y9D6 A0A8V0YCP2 A0A8V0YYI8 A0A8V1AED9 A0A8V1AJS6 Q9I8D6 A0A3Q2U3U3 A0A8V0ZZC8	1.7865963618908067
