GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Cellular Component	mitochondrial protein-containing complex	2	GO:0098798	49	94	745	2784	1.95	1.489418953447793e-07	6.83	P18944 A0A8V0Y492 A0A8V0YB71 Q9YH14 A0A1D5NW93 A0A1D5P0U8 A0A1D5P179 A0A1D5P9I3 A0A1D5PC99 A0A1D5PEH3 A0A1D5PN54 A0A1D5PNM0 A0A1D5PQV3 A0A8V0X535 A0A8V0XCD2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0YWL6 A0A8V0Z0Y0 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZU95 A0A8V0ZVA2 A0A8V0ZWH3 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 E1C658 F1NIL3 F1NJF9 A0A3Q2UJ64 A0A8V0X2T8 A0A8V0X6I3 A0A8V0YZL1 A0A8V0ZRZ8 A0A8V0ZS72 A0A8V0ZTA0 A0A8V1A3B4 R4GGZ2	0.963474123974886
Cellular Component	inner mitochondrial membrane protein complex	3	GO:0098800	40	71	745	2784	2.11	1.6162299455087703e-07	6.79	P18944 Q9YH14 A0A1D5NW93 A0A1D5P0U8 A0A1D5P179 A0A1D5PN54 A0A1D5PNM0 A0A8V0X535 A0A8V0XCD2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0YWL6 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 E1C658 F1NIL3 F1NJF9 A0A3Q2UJ64 A0A8V0X6I3 A0A8V0YZL1 A0A8V0ZRZ8 A0A8V0ZS72 A0A8V0ZTA0 A0A8V1A3B4 R4GGZ2	1.0772429989324603
Cellular Component	catalytic complex	2	GO:1902494	109	269	745	2784	1.51	3.1194314342999696e-07	6.51	A0A1L1RKB7 A0A3S5ZPN3 A0A8V0XHN0 A0A8V0ZTG8 A0A8V1AJB6 Q5F3B9 Q7ZT63 A0A1D5NTY5 A0A1D5P179 A0A1D5P770 A0A1D5P9I3 A0A1D5PC99 A0A1D5PEH3 A0A1D5PJW4 A0A1D5PNM0 A0A1D5PQV3 A0A8V0X535 A0A8V0XB52 A0A8V0XCD2 A0A8V0XHF1 A0A8V0XJW7 A0A8V0XRD5 A0A8V0XTC5 A0A8V0XTM2 A0A8V0XWA8 A0A8V0XYL0 A0A8V0Y2X7 A0A8V0Y6X8 A0A8V0Y8F5 A0A8V0Y9V7 A0A8V0YC52 A0A8V0YCT6 A0A8V0YD10 A0A8V0YFF3 A0A8V0YGG7 A0A8V0YQY8 A0A8V0YRF1 A0A8V0YSB5 A0A8V0YZ41 A0A8V0Z382 A0A8V0Z3K2 A0A8V0Z5C6 A0A8V0Z7C7 A0A8V0Z863 A0A8V0Z8R3 A0A8V0Z958 A0A8V0ZBP0 A0A8V0ZEY1 A0A8V0ZHZ7 A0A8V0ZI24 A0A8V0ZNX9 A0A8V0ZQN3 A0A8V0ZVA2 A0A8V0ZWH3 A0A8V0ZWY9 A0A8V0ZX92 A0A8V1A102 A0A8V1A582 A0A8V1A840 A0A8V1A8C9 A0A8V1AA37 A0A8V1ABH8 A0A8V1ACT0 A0A8V1AE58 A0A8V1AH40 E1C2C3 F1NAC8 F1NC02 F1NCA2 F1NLV4 F1NU79 O13113 Q5ZJR3 Q5ZJT7 Q5ZLC9 Q5ZLI2 R4GLB3 A0A1D5NTD3 A0A1D5NXL7 A0A1L1RP66 A0A3Q2U3U3 A0A3Q2UJ64 A0A8V0X2T8 A0A8V0X4H8 A0A8V0XNV9 A0A8V0XS64 A0A8V0XY82 A0A8V0XYP5 A0A8V0YGA1 A0A8V0YJ12 A0A8V0YUR4 A0A8V0YZL1 A0A8V0Z0G8 A0A8V0Z687 A0A8V0Z9Y2 A0A8V0ZEP8 A0A8V0ZG63 A0A8V0ZH27 A0A8V0ZH96 A0A8V0ZNG1 A0A8V0ZNG4 A0A8V0ZRT5 A0A8V0ZRZ8 A0A8V1A3B4 A0A8V1AFZ6 A0A8V1AGU4 E1BW98 F1NR71 R4GGZ2	0.5945485495503542
Cellular Component	polymeric cytoskeletal fiber	5	GO:0099513	63	135	745	2784	1.74	3.9968553480031e-07	6.4	A0A1D5PM19 A0A3Q2UHM4 A0A8V1AC34 P14315 P32882 P42558 Q5ZLC7 Q9PW72 P09244 P09644 P13648 A0A1D5NU82 A0A1D5PFJ6 A0A8V0X4M9 A0A8V0Y9B4 A0A8V1AJB6 O93256 P53488 Q5F411 Q5ZMG9 A0A3Q2U596 A0A3Q2U7H6 A0A8V0XJW7 A0A8V0Y814 A0A8V0YB32 A0A8V0YCP2 A0A8V0YRF1 A0A8V0YYI8 A0A8V0Z794 A0A8V0Z958 A0A8V0ZBX0 A0A8V0ZQ00 A0A8V0ZQ95 A0A8V0ZQC1 A0A8V0ZYC2 A0A8V1A3U0 A0A8V1ABS2 A0A8V1ACV7 A0A8V1AED9 A0A8V1AEW4 A0A8V1AJS6 F1NWX0 O93277 Q9I8D6 A0A1D5NYG3 A0A1D5P3Y7 A0A1D5PFB8 A0A8V0WZB7 A0A8V0XYP5 A0A8V0Y0I0 A0A8V0YC02 A0A8V0Z784 A0A8V0ZK24 A0A8V0ZRT5 A0A8V0ZVD2 A0A8V0ZZA5 A0A8V1A178 A0A8V1A1U8 A0A8V1A472 A0A8V1A8T0 A0A8V1AHR8 A0A8V1AIJ3 A0A8V1AKB5	0.7990873060740036
Cellular Component	organelle inner membrane	4	GO:0019866	60	127	745	2784	1.77	5.144616836040884e-07	6.29	Q5ZL72 A0A3Q2TTG3 P18944 Q5ZMJ6 A0A1D5P8I7 A0A8V0Y492 A0A8V0YB71 A0A8V0Z310 A0A8V0ZCP8 F1NEF6 P84172 Q9YH14 A0A1D5NT61 A0A1D5NW93 A0A1D5P0U8 A0A1D5P179 A0A1D5PN54 A0A1D5PNM0 A0A1D5PQI1 A0A3Q2U596 A0A8V0X535 A0A8V0XA55 A0A8V0XCD2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9K6 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0YP51 A0A8V0YWL6 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZJT8 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 E1C658 F1NCA2 F1NIL3 F1NJF9 A0A3Q2UJ64 A0A8V0X6I3 A0A8V0YZL1 A0A8V0Z784 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V0ZS72 A0A8V0ZTA0 A0A8V1A3B4 R4GGZ2	0.8237493603082727
Cellular Component	supramolecular fiber	4	GO:0099512	96	233	745	2784	1.54	6.024623199255725e-07	6.22	A0A1D5NYE8 A0A1D5PM19 A0A3Q2UHM4 A0A8V1AC34 P00356 P00789 P14315 P32882 P42558 Q5ZLC7 Q9PW72 P09244 P09644 P13127 P13648 A0A1D5NU82 A0A1D5PFJ6 A0A8V0X354 A0A8V0X4M9 A0A8V0XAS9 A0A8V0XMT9 A0A8V0Y9B4 A0A8V1AJB6 O93256 P28497 P53488 Q5F411 Q5ZMG9 A0A1D5P797 A0A3Q2U596 A0A3Q2U7H6 A0A8V0X548 A0A8V0X6I8 A0A8V0XJK4 A0A8V0XJW7 A0A8V0XRD5 A0A8V0Y5A6 A0A8V0Y699 A0A8V0Y814 A0A8V0YB32 A0A8V0YCP2 A0A8V0YJX3 A0A8V0YRF1 A0A8V0YVI8 A0A8V0YYI8 A0A8V0Z5C6 A0A8V0Z794 A0A8V0Z8Y2 A0A8V0Z958 A0A8V0ZBX0 A0A8V0ZD41 A0A8V0ZE87 A0A8V0ZQ00 A0A8V0ZQ95 A0A8V0ZQC1 A0A8V0ZVE0 A0A8V0ZYC2 A0A8V1A3U0 A0A8V1A9H2 A0A8V1AAK7 A0A8V1ABS2 A0A8V1ACV7 A0A8V1AED9 A0A8V1AEW4 A0A8V1AHP5 A0A8V1AJS6 F1NN08 F1NWX0 O93277 Q9I8D6 A0A1D5NYG3 A0A1D5P3Y7 A0A1D5PFB8 A0A452J7Z2 A0A8V0WZB7 A0A8V0XJD2 A0A8V0XYK6 A0A8V0XYP5 A0A8V0Y0I0 A0A8V0YC02 A0A8V0YIC4 A0A8V0Z4U8 A0A8V0Z784 A0A8V0ZJF4 A0A8V0ZK24 A0A8V0ZRT5 A0A8V0ZVD2 A0A8V0ZZA5 A0A8V1A178 A0A8V1A1U8 A0A8V1A472 A0A8V1A8T0 A0A8V1A992 A0A8V1AHR8 A0A8V1AIJ3 A0A8V1AKB5	0.6229303509201767
Cellular Component	supramolecular polymer	3	GO:0099081	96	233	745	2784	1.54	6.024623199255725e-07	6.22	A0A1D5NYE8 A0A1D5PM19 A0A3Q2UHM4 A0A8V1AC34 P00356 P00789 P14315 P32882 P42558 Q5ZLC7 Q9PW72 P09244 P09644 P13127 P13648 A0A1D5NU82 A0A1D5PFJ6 A0A8V0X354 A0A8V0X4M9 A0A8V0XAS9 A0A8V0XMT9 A0A8V0Y9B4 A0A8V1AJB6 O93256 P28497 P53488 Q5F411 Q5ZMG9 A0A1D5P797 A0A3Q2U596 A0A3Q2U7H6 A0A8V0X548 A0A8V0X6I8 A0A8V0XJK4 A0A8V0XJW7 A0A8V0XRD5 A0A8V0Y5A6 A0A8V0Y699 A0A8V0Y814 A0A8V0YB32 A0A8V0YCP2 A0A8V0YJX3 A0A8V0YRF1 A0A8V0YVI8 A0A8V0YYI8 A0A8V0Z5C6 A0A8V0Z794 A0A8V0Z8Y2 A0A8V0Z958 A0A8V0ZBX0 A0A8V0ZD41 A0A8V0ZE87 A0A8V0ZQ00 A0A8V0ZQ95 A0A8V0ZQC1 A0A8V0ZVE0 A0A8V0ZYC2 A0A8V1A3U0 A0A8V1A9H2 A0A8V1AAK7 A0A8V1ABS2 A0A8V1ACV7 A0A8V1AED9 A0A8V1AEW4 A0A8V1AHP5 A0A8V1AJS6 F1NN08 F1NWX0 O93277 Q9I8D6 A0A1D5NYG3 A0A1D5P3Y7 A0A1D5PFB8 A0A452J7Z2 A0A8V0WZB7 A0A8V0XJD2 A0A8V0XYK6 A0A8V0XYP5 A0A8V0Y0I0 A0A8V0YC02 A0A8V0YIC4 A0A8V0Z4U8 A0A8V0Z784 A0A8V0ZJF4 A0A8V0ZK24 A0A8V0ZRT5 A0A8V0ZVD2 A0A8V0ZZA5 A0A8V1A178 A0A8V1A1U8 A0A8V1A472 A0A8V1A8T0 A0A8V1A992 A0A8V1AHR8 A0A8V1AIJ3 A0A8V1AKB5	0.6229303509201767
Cellular Component	cytosolic ribosome	6	GO:0022626	32	55	745	2784	2.17	7.301713098613001e-07	6.14	F1NPA9 P50890 F1NN16 P41125 Q6ITC7 A0A1D5P3B1 A0A1D5PMT8 A0A1L1S0X5 A0A3Q3A7P6 A0A8V0XJK4 A0A8V0XXX0 A0A8V0YR80 A0A8V0YU84 A0A8V0Z1Z1 A0A8V0Z891 A0A8V0ZE87 A0A8V0ZGP2 A0A8V0ZJP1 A0A8V0ZL98 A0A8V0ZNA1 A0A8V0ZUX8 E1BTG1 F1NH93 F1NIX0 R4GGJ0 A0A8V0XRE7 A0A8V0YV66 A0A8V0Z4U8 A0A8V0ZCN4 A0A8V1A8R2 A0A8V1A9M2 E1C4N0	1.1176950426697545
Cellular Component	mitochondrial inner membrane	5	GO:0005743	58	123	745	2784	1.76	1.039443184545341e-06	5.98	Q5ZL72 A0A3Q2TTG3 P18944 Q5ZMJ6 A0A1D5P8I7 A0A8V0Y492 A0A8V0YB71 A0A8V0Z310 A0A8V0ZCP8 F1NEF6 P84172 Q9YH14 A0A1D5NT61 A0A1D5NW93 A0A1D5P0U8 A0A1D5P179 A0A1D5PN54 A0A1D5PNM0 A0A1D5PQI1 A0A8V0X535 A0A8V0XA55 A0A8V0XCD2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9K6 A0A8V0Y9V7 A0A8V0Y9X9 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0YP51 A0A8V0YWL6 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZI98 A0A8V0ZJT8 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1A4N7 A0A8V1A624 A0A8V1AA37 A0A8V1AH40 E1C658 F1NCA2 F1NIL3 F1NJF9 A0A3Q2UJ64 A0A8V0X6I3 A0A8V0YZL1 A0A8V0ZDK9 A0A8V0ZRZ8 A0A8V0ZS72 A0A8V0ZTA0 A0A8V1A3B4 R4GGZ2	0.8155754288625725
Cellular Component	mitochondrial respirasome	3	GO:0005746	27	44	745	2784	2.29	1.2422607199369695e-06	5.91	P18944 A0A1D5P179 A0A1D5PNM0 A0A8V0X535 A0A8V0XCD2 A0A8V0XW68 A0A8V0Y6X8 A0A8V0Y9V7 A0A8V0YC52 A0A8V0YCL9 A0A8V0YFF3 A0A8V0YP51 A0A8V0Z2Y8 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZC01 A0A8V0ZU95 A0A8V0ZVA2 A0A8V1AA37 A0A8V1AH40 A0A3Q2UJ64 A0A8V0X6I3 A0A8V0YZL1 A0A8V0ZRZ8 A0A8V1A3B4 R4GGZ2	1.1953475983222193
