GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Biological Process	cilium assembly	6	GO:0060271	65	165	511	2734	2.11	1.6702553822515255e-10	9.78	A0A8V0XK27 A0A1D5PWK2 A0A1L1RZ23 A0A8V0X852 A0A8V0XAF8 A0A8V0XLH4 A0A8V0Y606 A0A8V0Y6Y0 A0A8V0YJI7 A0A8V0YKG2 A0A8V0YQR1 A0A8V0YVT3 A0A8V0Z193 A0A8V0Z490 A0A8V0Z4U2 A0A8V0Z6B9 A0A8V0Z9J4 A0A8V0ZDX0 A0A8V0ZIS3 A0A8V0ZPQ4 A0A8V0ZTZ2 A0A8V1A2F4 A0A8V1A6Y8 A0A8V1AB68 A0A8V1ACV7 A0A8V1AN17 E1C6P7 F1NVZ6 A0A1D5NZT1 A0A1D5P3W0 A0A1D5PJB0 A0A1D5PQD0 A0A3Q3AST7 A0A8V0X6J8 A0A8V0XG65 A0A8V0XI38 A0A8V0XKU5 A0A8V0XM58 A0A8V0XNL0 A0A8V0Y0W0 A0A8V0Y1N7 A0A8V0Y722 A0A8V0Y986 A0A8V0Y9Q3 A0A8V0YEQ1 A0A8V0YIE9 A0A8V0YP15 A0A8V0YR25 A0A8V0YTD8 A0A8V0YXI5 A0A8V0YY70 A0A8V0Z6K3 A0A8V0ZBK5 A0A8V0ZHK9 A0A8V0ZIA4 A0A8V0ZLV6 A0A8V0ZT48 A0A8V0ZUG8 A0A8V0ZWG8 A0A8V1A4I0 A0A8V1AB06 A0A8V1ADP5 A0A8V1ALJ9 E1C599 F1NQ70	1.0772429989324603
Biological Process	plasma membrane bounded cell projection assembly	6	GO:0120031	74	210	511	2734	1.89	3.1452778063543637e-09	8.5	P31696 Q90694 A0A1D5PC37 A0A8V0XK27 E1C4N7 A0A1D5P0X0 A0A1D5PWK2 A0A1L1RZ23 A0A8V0X852 A0A8V0XAF8 A0A8V0XLH4 A0A8V0XPN3 A0A8V0Y606 A0A8V0Y6Y0 A0A8V0YJI7 A0A8V0YKG2 A0A8V0YQR1 A0A8V0YVT3 A0A8V0Z193 A0A8V0Z490 A0A8V0Z4U2 A0A8V0Z6B9 A0A8V0Z8U4 A0A8V0Z9J4 A0A8V0ZDX0 A0A8V0ZIS3 A0A8V0ZPQ4 A0A8V0ZTZ2 A0A8V1A2F4 A0A8V1A6Y8 A0A8V1AB68 A0A8V1ACV7 A0A8V1AJV5 A0A8V1AN17 E1C6P7 F1NVZ6 A0A1D5NZT1 A0A1D5P3W0 A0A1D5PJB0 A0A1D5PQD0 A0A3Q2TWG9 A0A3Q3AST7 A0A8V0X6J8 A0A8V0XG65 A0A8V0XI38 A0A8V0XKU5 A0A8V0XM58 A0A8V0XNL0 A0A8V0Y0W0 A0A8V0Y1N7 A0A8V0Y722 A0A8V0Y986 A0A8V0Y9Q3 A0A8V0YEQ1 A0A8V0YIE9 A0A8V0YP15 A0A8V0YR25 A0A8V0YTD8 A0A8V0YXI5 A0A8V0YY70 A0A8V0Z6K3 A0A8V0ZBK5 A0A8V0ZHK9 A0A8V0ZIA4 A0A8V0ZLV6 A0A8V0ZT48 A0A8V0ZUG8 A0A8V0ZWG8 A0A8V1A4I0 A0A8V1AB06 A0A8V1ADP5 A0A8V1ALJ9 E1C599 F1NQ70	0.9183862344463478
Biological Process	non-motile cilium assembly	7	GO:1905515	19	33	511	2734	3.08	6.414953900938171e-07	6.19	A0A8V0XK27 A0A8V0XAF8 A0A8V0Y606 A0A8V0YQR1 A0A8V0YVT3 A0A8V0ZDX0 A0A8V0ZPQ4 A0A1D5NZT1 A0A1D5PJB0 A0A1D5PQD0 A0A8V0XI38 A0A8V0XKU5 A0A8V0XM58 A0A8V0Y986 A0A8V0YEQ1 A0A8V0YY70 A0A8V0ZBK5 A0A8V0ZHK9 A0A8V0ZUG8	1.6229303509201767
Biological Process	protein localization to cilium	6	GO:0061512	15	26	511	2734	3.09	9.896903874952686e-06	5.0	A0A8V0XK27 A0A1D5PWK2 A0A8V0XAF8 A0A8V0XXP1 A0A8V0Y606 A0A8V0Z9Y8 A0A1D5PQD0 A0A3Q3AST7 A0A8V0YEQ1 A0A8V0ZBK5 A0A8V0ZHK9 A0A8V0ZUG8 A0A8V1AB06 A0A8V1ADP5 A0A8V1ALJ9	1.6276068381296498
Biological Process	axonemal dynein complex assembly	6	GO:0070286	11	16	511	2734	3.68	1.5508813647798376e-05	4.81	A0A8V0Z490 A0A8V0Z6B9 A0A8V1A6Y8 F1NVZ6 A0A8V0XG65 A0A8V0Y0W0 A0A8V0Y1N7 A0A8V0YP15 A0A8V0ZIA4 A0A8V1ALJ9 F1NQ70	1.8797057662822882
Biological Process	positive regulation of neutrophil chemotaxis	7	GO:0090023	5	6	511	2734	4.46	0.001138768383583608	2.94	A0A8V0XYR2 A0A8V0Y413 A0A8V0YR09 A0A8V0Z8U4 A0A8V0XKR3	2.15704371014558
Biological Process	negative regulation of tumor necrosis factor production	7	GO:0032720	5	6	511	2734	4.46	0.001138768383583608	2.94	A0A8V0YR09 A0A8V0YUW8 A0A8V0YVP9 A0A8V0Z1C1 A0A8V1AH71	2.15704371014558
Biological Process	positive regulation of granulocyte chemotaxis	7	GO:0071624	5	6	511	2734	4.46	0.001138768383583608	2.94	A0A8V0XYR2 A0A8V0Y413 A0A8V0YR09 A0A8V0Z8U4 A0A8V0XKR3	2.15704371014558
Biological Process	regulation of non-canonical NF-kappaB signal transduction	6	GO:1901222	11	24	511	2734	2.45	0.0020640120987891323	2.69	A0A8V0ZSG8 A0A8V0XYR2 A0A8V0YUW8 A0A8V0Z5L2 A0A8V0ZHP3 A0A8V1ABC8 R4GKL8 A0A1D5P1F1 A0A8V0YSE9 A0A8V0ZZN9 A0A8V1AAN2	1.292781749227846
Biological Process	positive regulation of neutrophil migration	6	GO:1902624	6	9	511	2734	3.57	0.002086409759569752	2.68	A0A8V0XYR2 A0A8V0Y413 A0A8V0YR09 A0A8V0Z8U4 A0A8V0XKR3 A0A8V0Y4R7	1.835924074254375
