GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Molecular Function	translation factor activity, RNA binding	3	GO:0008135	19	33	598	2477	2.38	3.5901881604291333e-05	4.44	A0A8V0X4M9 A0A8V0ZC55 F1NCE1 P84172 A0A1L1RX26 A0A8V0XBW1 A0A8V0XUD0 A0A8V0Y9L1 A0A8V0YUW3 A0A8V0ZBR5 A0A8V0ZCS2 Q5ZIE0 A0A8V0X0T6 A0A8V0X4N2 A0A8V0X7S3 A0A8V0XG62 A0A8V0XK63 A0A8V0YV00 A0A8V1A3Y5	1.250961573533219
Molecular Function	single-stranded RNA binding	5	GO:0003727	17	28	598	2477	2.51	3.644519258410299e-05	4.44	F1NN16 A0A1D5P8I3 A0A3Q2U0S7 A0A8V0X895 A0A8V0XMI5 A0A8V0XSU6 A0A8V0YD10 A0A8V0YZ41 A0A1D5PXH1 A0A3Q2U3U3 A0A8V0X7I3 A0A8V0XXW6 A0A8V0XYP5 A0A8V0YFB1 A0A8V0YJ12 A0A8V0YZ19 A0A8V1ABY0	1.3276873641760472
Molecular Function	translation initiation factor binding	3	GO:0031369	12	17	598	2477	2.92	6.484772074649628e-05	4.19	A0A3Q2U0S7 A0A8V0XXX0 A0A8V0ZBR5 A0A8V0ZW50 Q5ZIE0 Q5ZLT7 A0A8V0X4N2 A0A8V0X7S3 A0A8V0XFV7 A0A8V0XK63 A0A8V0YV00 A0A8V0ZZK0	1.5459683691052926
Molecular Function	oxidoreductase activity, acting on NAD(P)H	3	GO:0016651	24	47	598	2477	2.12	8.299525199421476e-05	4.08	A0A8V0X354 A0A8V1AE54 A0A1D5P179 A0A1D5P4B1 A0A1D5PBY3 A0A1D5PI06 A0A1D5PNM0 A0A8V0XCD2 A0A8V0Y9V7 A0A8V0YC52 A0A8V0YFF3 A0A8V0YHD4 A0A8V0Z382 A0A8V0Z7C7 A0A8V0Z863 A0A8V0ZHY3 A0A8V0ZVA2 A0A8V1AA37 A0A8V1AEY5 A0A8V1AH40 A0A8V0XNP4 A0A8V0ZPD6 A0A8V0ZRZ8 R4GGZ2	1.0840642647884746
Molecular Function	oxidoreductase activity, acting on a heme group of donors	3	GO:0016675	9	11	598	2477	3.39	9.029152178004385e-05	4.04	P18944 A0A8V1AE54 A0A8V0XW68 A0A8V0YCL9 A0A8V0ZC01 A0A8V0ZU95 A0A8V0X4A3 A0A8V0X6I3 A0A8V0Z6B5	1.7612852733616193
Molecular Function	translation initiation factor activity	4	GO:0003743	14	23	598	2477	2.52	0.00017673482618529474	3.75	A0A8V0X4M9 A0A8V0ZC55 F1NCE1 A0A8V0Y9L1 A0A8V0YUW3 A0A8V0ZBR5 A0A8V0ZCS2 Q5ZIE0 A0A8V0X4N2 A0A8V0X7S3 A0A8V0XG62 A0A8V0XK63 A0A8V0YV00 A0A8V1A3Y5	1.3334237337251917
Molecular Function	3-hydroxyacyl-CoA dehydrogenase activity	5	GO:0003857	6	6	598	2477	4.14	0.0001942476398141046	3.71	A0A8V0Y492 A0A8V0YB71 A0A8V0Z420 A0A8V0XIM8 A0A1D5NWL9 A0A8V0X2T8	2.0496307677246004
Molecular Function	catalytic activity, acting on RNA	3	GO:0140098	24	50	598	2477	1.99	0.00030430256133924755	3.52	A0A3S5ZPN3 F1NYI3 Q5ZHZ0 Q5ZKB9 A0A3Q2TSP8 E1C2Z5 A0A3Q2U0S7 A0A8V0X6Y3 A0A8V0X895 A0A8V0XT65 A0A8V0Y121 A0A8V0YH08 A0A8V0YQC4 A0A8V0YUW3 A0A8V0YZ41 A0A8V0Z3U7 A0A8V0ZEB2 A0A8V0ZF10 A0A8V0ZQK2 A0A8V0ZWY9 A0A8V1A7D7 A0A8V1A7Y9 A0A8V1AAU9 A0A8V0ZE30	0.9927684307689242
Molecular Function	ligase activity	2	GO:0016874	24	50	598	2477	1.99	0.00030430256133924755	3.52	F1NYI3 A0A3Q2TSP8 A0A8V0XMJ6 A0A8V0ZAK3 A0A8V0ZAL2 E1C2Z5 Q5F3B9 Q5ZJ23 A0A8V0XE68 A0A8V0XHY2 A0A8V0Y121 A0A8V0YH08 A0A8V0YQC4 A0A8V0Z3U7 A0A8V0Z9M9 A0A8V0ZF10 A0A8V0ZQK2 A0A8V0ZWY9 A0A8V1A370 A0A8V1A7D7 A0A8V1A7Y9 A0A8V1AAU9 A0A8V1AED0 F1NAQ8	0.9927684307689242
Molecular Function	TBP-class protein binding	5	GO:0017025	8	10	598	2477	3.31	0.00031107115079455485	3.51	A0A8V0XMI5 A0A8V0Y2X7 A0A8V0YCT6 A0A8V0Z3K2 F1NU79 A0A1L1RP66 A0A8V0YJ12 A0A8V0ZH96	1.726831217032493
