GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Cellular Component	cilium	4	GO:0005929	88	217	528	2784	2.14	1.0807723668036948e-14	13.97	A0A8V0XK27 A0A8V0ZTS7 A0A8V1AJ89 A0A8V1AJZ1 A0A1D5PWK2 A0A1L1RQ91 A0A1L1RZ23 A0A8V0XAF8 A0A8V0XGF5 A0A8V0XK52 A0A8V0XLH4 A0A8V0XPN3 A0A8V0XUU1 A0A8V0XXP1 A0A8V0Y606 A0A8V0Y6Y0 A0A8V0Y9M5 A0A8V0YB43 A0A8V0YFC7 A0A8V0YKG2 A0A8V0YQR1 A0A8V0YVT3 A0A8V0Z193 A0A8V0Z490 A0A8V0Z4U2 A0A8V0Z6B9 A0A8V0ZDX0 A0A8V0ZPQ4 A0A8V0ZTZ2 A0A8V0ZV28 A0A8V1A6Y8 A0A8V1AB68 A0A8V1ABC9 A0A8V1ACV7 A0A8V1AHJ8 A0A8V1AJV5 A0A8V1AM51 A0A8V1AN17 E1C6P7 F1NVZ6 A0A1D5NZT1 A0A1D5P3W0 A0A1D5PJB0 A0A1D5PQD0 A0A1D5PXC2 A0A1L1RT39 A0A3Q3AST7 A0A8V0X6J8 A0A8V0XEJ2 A0A8V0XEW6 A0A8V0XG65 A0A8V0XI38 A0A8V0XKU5 A0A8V0XLJ0 A0A8V0XM58 A0A8V0XNL0 A0A8V0XUH6 A0A8V0Y0W0 A0A8V0Y1N7 A0A8V0Y722 A0A8V0Y986 A0A8V0YEQ1 A0A8V0YIE9 A0A8V0YPQ6 A0A8V0YR25 A0A8V0YTD8 A0A8V0YXI5 A0A8V0YY70 A0A8V0Z6L1 A0A8V0Z9Z7 A0A8V0ZBK5 A0A8V0ZHK9 A0A8V0ZIA4 A0A8V0ZLV6 A0A8V0ZM89 A0A8V0ZT48 A0A8V0ZUG8 A0A8V0ZWG8 A0A8V1A3Y6 A0A8V1A4I0 A0A8V1AB06 A0A8V1ADP5 A0A8V1AI83 A0A8V1ALJ9 E1BQB4 E1BXU3 E1C599 F1NQ70	1.0976107966264224
Cellular Component	axoneme	2	GO:0005930	41	70	528	2784	3.09	1.0831507875172708e-13	12.97	A0A8V0XK27 A0A8V1AJZ1 A0A1D5PWK2 A0A8V0XAF8 A0A8V0XLH4 A0A8V0Y6Y0 A0A8V0YQR1 A0A8V0YVT3 A0A8V0Z193 A0A8V0Z490 A0A8V0Z4U2 A0A8V0Z6B9 A0A8V0ZDX0 A0A8V0ZTZ2 A0A8V0ZV28 A0A8V1A6Y8 A0A8V1AM51 E1C6P7 F1NVZ6 A0A1D5P3W0 A0A1D5PXC2 A0A8V0XEJ2 A0A8V0XG65 A0A8V0XI38 A0A8V0XKU5 A0A8V0XM58 A0A8V0XUH6 A0A8V0Y0W0 A0A8V0Y1N7 A0A8V0YPQ6 A0A8V0Z6L1 A0A8V0ZHK9 A0A8V0ZIA4 A0A8V0ZLV6 A0A8V0ZT48 A0A8V1A3Y6 A0A8V1ADP5 A0A8V1ALJ9 E1BQB4 E1C599 F1NQ70	1.6276068381296498
Cellular Component	ciliary plasm	5	GO:0097014	41	70	528	2784	3.09	1.0831507875172708e-13	12.97	A0A8V0XK27 A0A8V1AJZ1 A0A1D5PWK2 A0A8V0XAF8 A0A8V0XLH4 A0A8V0Y6Y0 A0A8V0YQR1 A0A8V0YVT3 A0A8V0Z193 A0A8V0Z490 A0A8V0Z4U2 A0A8V0Z6B9 A0A8V0ZDX0 A0A8V0ZTZ2 A0A8V0ZV28 A0A8V1A6Y8 A0A8V1AM51 E1C6P7 F1NVZ6 A0A1D5P3W0 A0A1D5PXC2 A0A8V0XEJ2 A0A8V0XG65 A0A8V0XI38 A0A8V0XKU5 A0A8V0XM58 A0A8V0XUH6 A0A8V0Y0W0 A0A8V0Y1N7 A0A8V0YPQ6 A0A8V0Z6L1 A0A8V0ZHK9 A0A8V0ZIA4 A0A8V0ZLV6 A0A8V0ZT48 A0A8V1A3Y6 A0A8V1ADP5 A0A8V1ALJ9 E1BQB4 E1C599 F1NQ70	1.6276068381296498
Cellular Component	plasma membrane bounded cell projection cytoplasm	4	GO:0032838	47	92	528	2784	2.69	1.6162893797359103e-12	11.79	A0A8V0YJV4 A0A8V0XK27 A0A8V1AJZ1 Q5ZLR1 A0A1D5PWK2 A0A8V0XAF8 A0A8V0XB58 A0A8V0XLH4 A0A8V0Y6Y0 A0A8V0YQR1 A0A8V0YVT3 A0A8V0YZM0 A0A8V0Z193 A0A8V0Z438 A0A8V0Z490 A0A8V0Z4U2 A0A8V0Z6B9 A0A8V0ZDX0 A0A8V0ZTZ2 A0A8V0ZV28 A0A8V0ZWX9 A0A8V1A6Y8 A0A8V1AM51 E1C6P7 F1NVZ6 A0A1D5P3W0 A0A1D5PXC2 A0A8V0XEJ2 A0A8V0XG65 A0A8V0XI38 A0A8V0XKU5 A0A8V0XM58 A0A8V0XUH6 A0A8V0Y0W0 A0A8V0Y1N7 A0A8V0YPQ6 A0A8V0Z6L1 A0A8V0ZHK9 A0A8V0ZIA4 A0A8V0ZLV6 A0A8V0ZT48 A0A8V1A3Y6 A0A8V1ADP5 A0A8V1ALJ9 E1BQB4 E1C599 F1NQ70	1.4276061727818994
Cellular Component	motile cilium	5	GO:0031514	42	89	528	2784	2.49	6.874599867952607e-10	9.16	A0A8V0XK27 A0A8V1AJZ1 A0A1L1RZ23 A0A8V0XK52 A0A8V0XLH4 A0A8V0XUU1 A0A8V0Y6Y0 A0A8V0YFC7 A0A8V0YKG2 A0A8V0YVT3 A0A8V0Z4U2 A0A8V0ZDX0 A0A8V0ZPQ4 A0A8V0ZV28 A0A8V1ACV7 A0A8V1AHJ8 A0A8V1AJV5 A0A8V1AM51 A0A8V1AN17 E1C6P7 A0A1D5PJB0 A0A8V0X6J8 A0A8V0XEJ2 A0A8V0XEW6 A0A8V0XI38 A0A8V0XKU5 A0A8V0XLJ0 A0A8V0XNL0 A0A8V0YEQ1 A0A8V0YIE9 A0A8V0YTD8 A0A8V0Z6L1 A0A8V0ZIA4 A0A8V0ZUG8 A0A8V0ZWG8 A0A8V1A3Y6 A0A8V1ADP5 A0A8V1AI83 A0A8V1ALJ9 E1BXU3 E1C599 F1NQ70	1.3161457422933562
Cellular Component	ciliary basal body	3	GO:0036064	28	52	528	2784	2.84	1.4016695992880398e-08	7.85	A0A1L1RZ23 A0A8V0XAF8 A0A8V0XGF5 A0A8V0XPN3 A0A8V0Y606 A0A8V0Y6Y0 A0A8V0YQR1 A0A8V0Z193 A0A8V0ZDX0 A0A8V0ZPQ4 A0A8V1ACV7 A0A1D5NZT1 A0A1D5P3W0 A0A1D5PJB0 A0A1D5PQD0 A0A3Q3AST7 A0A8V0XI38 A0A8V0XM58 A0A8V0XNL0 A0A8V0Y986 A0A8V0YR25 A0A8V0YY70 A0A8V0ZBK5 A0A8V0ZHK9 A0A8V0ZUG8 A0A8V0ZWG8 A0A8V1ADP5 E1BQB4	1.5058909297299572
Cellular Component	ciliary transition zone	2	GO:0035869	17	28	528	2784	3.2	1.1264556763330977e-06	5.95	A0A8V0Y606 A0A8V0YQR1 A0A8V0YVT3 A0A8V0Z193 A0A8V0ZDX0 A0A1D5P3W0 A0A1D5PJB0 A0A1D5PQD0 A0A3Q3AST7 A0A8V0XI38 A0A8V0Y986 A0A8V0YEQ1 A0A8V0YY70 A0A8V0ZBK5 A0A8V0ZHK9 A0A8V1AB06 A0A8V1ADP5	1.6780719051126378
Cellular Component	cytoplasmic region	3	GO:0099568	74	239	528	2784	1.63	2.6752772214504545e-06	5.57	A0A1D5NYK7 P23614 Q5ZIP7 Q90694 A0A8V0YJV4 A0A1D5PC37 A0A8V0XK27 A0A8V0XRQ6 A0A8V0ZQT9 A0A8V1AJZ1 E1C4N7 Q5ZLR1 A0A1D5NWY3 A0A1D5NYG2 A0A1D5P0X0 A0A1D5PWK2 A0A3Q3AWM4 A0A8V0X852 A0A8V0XAF8 A0A8V0XB58 A0A8V0XLH4 A0A8V0XPN3 A0A8V0Y6Y0 A0A8V0YQR1 A0A8V0YVT3 A0A8V0YZM0 A0A8V0Z193 A0A8V0Z438 A0A8V0Z490 A0A8V0Z4U2 A0A8V0Z6B9 A0A8V0ZDX0 A0A8V0ZQP1 A0A8V0ZTZ2 A0A8V0ZV28 A0A8V0ZWX9 A0A8V0ZZG2 A0A8V0ZZU1 A0A8V1A6Y8 A0A8V1AM51 E1C6P7 F1NVZ6 Q0PVE4 A0A1D5NWP2 A0A1D5P3W0 A0A1D5PXC2 A0A8V0X5U3 A0A8V0XEJ2 A0A8V0XG65 A0A8V0XI38 A0A8V0XK73 A0A8V0XKU5 A0A8V0XM58 A0A8V0XU90 A0A8V0XUH6 A0A8V0XYP6 A0A8V0Y0W0 A0A8V0Y1N7 A0A8V0YA97 A0A8V0YMC5 A0A8V0YPQ6 A0A8V0YZB6 A0A8V0Z6L1 A0A8V0ZHK9 A0A8V0ZIA4 A0A8V0ZLV6 A0A8V0ZM89 A0A8V0ZT48 A0A8V1A3Y6 A0A8V1ADP5 A0A8V1ALJ9 E1BQB4 E1C599 F1NQ70	0.7048719644563528
Cellular Component	ciliary tip	2	GO:0097542	18	33	528	2784	2.88	4.657668826792002e-06	5.33	A0A8V0XK27 A0A8V0XAF8 A0A8V0YQR1 A0A8V0YVT3 A0A8V0ZDX0 A0A8V0ZPQ4 A0A8V0ZTZ2 A0A8V1AB68 F1NVZ6 A0A1D5NZT1 A0A1D5PJB0 A0A1D5PQD0 A0A8V0XI38 A0A8V0YEQ1 A0A8V0YXI5 A0A8V0ZWG8 A0A8V1A4I0 A0A8V1ADP5	1.5260688116675876
Cellular Component	intraciliary transport particle	2	GO:0030990	14	23	528	2784	3.21	1.0031357586235063e-05	5.0	A0A8V0XAF8 A0A8V0YQR1 A0A8V0ZPQ4 A0A1D5NZT1 A0A1D5PJB0 A0A1D5PQD0 A0A8V0XI38 A0A8V0XNL0 A0A8V0Y722 A0A8V0YEQ1 A0A8V0YXI5 A0A8V0ZWG8 A0A8V1A4I0 A0A8V1ADP5	1.6825732973475784
