GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Cellular Component	extracellular region	2	GO:0005576	109	783	257	2784	1.51	2.739226739731767e-07	6.56	A0A8V0ZSC5 F1NTQ2 P02460 Q05744 Q92182 Q98938 A0A1D5PZ68 A0A8V1ABA3 P15120 P26652 A0A1D5P0D7 A0A8V0X4D8 A0A8V0XBD4 A0A8V0YDL8 A0A8V0YLZ8 A0A8V0ZJJ7 P33005 Q9W6H0 A0A1D5NTR5 A0A1D5NZ82 A0A1D5P480 A0A1D5P6T3 A0A1L1RX77 A0A8V0X637 A0A8V0XCW4 A0A8V0XDR8 A0A8V0XH99 A0A8V0XMI5 A0A8V0XPE8 A0A8V0XS21 A0A8V0Y070 A0A8V0Y357 A0A8V0Y3L3 A0A8V0Y4Q2 A0A8V0Y699 A0A8V0Y9F8 A0A8V0YBE2 A0A8V0YC89 A0A8V0YDD6 A0A8V0YDT4 A0A8V0YHS1 A0A8V0YRG2 A0A8V0YSF6 A0A8V0YVB6 A0A8V0YZJ3 A0A8V0Z8V4 A0A8V0ZBR8 A0A8V0ZCF7 A0A8V0ZE58 A0A8V0ZF83 A0A8V0ZGF6 A0A8V0ZKI8 A0A8V0ZP32 A0A8V0ZY42 A0A8V0ZZZ5 A0A8V1A8L5 A0A8V1A8N2 A0A8V1ACD6 A0A8V1ADF6 A0A8V1AEJ0 A0A8V1AFR2 A0A8V1AG56 E1C0K5 E1C733 F1NBR3 P01875 Q5ZJ73 A0A1D5P8I8 A0A1I7Q421 A0A3Q2TT95 A0A3Q2TU24 A0A8V0X7P4 A0A8V0X9L0 A0A8V0XEJ0 A0A8V0XWD4 A0A8V0XXK8 A0A8V0XXM5 A0A8V0XXZ4 A0A8V0Y0F3 A0A8V0Y0X2 A0A8V0Y290 A0A8V0Y8I0 A0A8V0YE20 A0A8V0YG24 A0A8V0YIR4 A0A8V0YLX0 A0A8V0YPB9 A0A8V0YQ88 A0A8V0YRN1 A0A8V0YUF6 A0A8V0YWI5 A0A8V0YY90 A0A8V0Z086 A0A8V0Z189 A0A8V0Z6E4 A0A8V0Z8N6 A0A8V0ZAP5 A0A8V0ZH96 A0A8V0ZHX5 A0A8V0ZIF0 A0A8V0ZXC9 A0A8V0ZZD4 A0A8V1A3H7 A0A8V1A3H9 A0A8V1A6Z0 A0A8V1AAN6 A0A8V1ACV0 A0A8V1AFP7 A0A8V1AHP7	0.5945485495503542
Cellular Component	extracellular matrix	3	GO:0031012	37	174	257	2784	2.3	5.024235096380338e-07	6.3	P02460 Q98938 P26652 A0A8V0YLZ8 P33005 A0A1D5NTR5 A0A1D5NZ82 A0A1L1RX77 A0A8V0XCW4 A0A8V0XDR8 A0A8V0XPE8 A0A8V0XS21 A0A8V0Y357 A0A8V0Y3L3 A0A8V0Y699 A0A8V0Y9F8 A0A8V0YDD6 A0A8V0YDT4 A0A8V0YVB6 A0A8V0ZBR8 A0A8V0ZCF7 A0A8V0ZE58 A0A8V0ZGF6 A0A8V1AEJ0 A0A8V1AFR2 A0A8V1AG56 A0A1D5P8I8 A0A3Q2TT95 A0A8V0XXK8 A0A8V0Y0F3 A0A8V0Y290 A0A8V0YE20 A0A8V0YG24 A0A8V0YIR4 A0A8V0ZAP5 A0A8V0ZHX5 A0A8V1AAN6	1.2016338611696504
Cellular Component	lysosomal lumen	6	GO:0043202	16	64	257	2784	2.71	0.0001457961407464544	3.84	F1NTQ2 Q05744 A0A8V1ABA3 Q9W6H0 A0A1L1RX77 A0A8V0X637 A0A8V0XEP8 A0A8V0XH99 A0A8V0YC89 A0A8V0YSF6 A0A8V0YZJ3 A0A8V0ZSD7 A0A8V1ALI6 A0A8V0XXM5 A0A8V0Z086 A0A8V0ZIF0	1.4382928515791469
Cellular Component	collagen-containing extracellular matrix	4	GO:0062023	21	102	257	2784	2.23	0.0003203813085865533	3.49	P02460 P26652 A0A8V0XDR8 A0A8V0XS21 A0A8V0Y357 A0A8V0Y699 A0A8V0Y9F8 A0A8V0YDD6 A0A8V0YDT4 A0A8V0YVB6 A0A8V0ZBR8 A0A8V0ZGF6 A0A8V1AFR2 A0A1D5P8I8 A0A3Q2TT95 A0A8V0XXK8 A0A8V0YE20 A0A8V0YIR4 A0A8V0ZAP5 A0A8V0ZHX5 A0A8V1AAN6	1.15704371014558
Cellular Component	basement membrane	5	GO:0005604	18	82	257	2784	2.38	0.00033471504355827924	3.48	P02460 P26652 A0A8V0XDR8 A0A8V0XS21 A0A8V0Y357 A0A8V0Y699 A0A8V0Y9F8 A0A8V0YDD6 A0A8V0YDT4 A0A8V0ZBR8 A0A8V0ZGF6 A0A8V1AFR2 A0A3Q2TT95 A0A8V0YE20 A0A8V0YIR4 A0A8V0ZAP5 A0A8V0ZHX5 A0A8V1AAN6	1.250961573533219
Cellular Component	anchoring collagen complex	3	GO:0030934	3	3	257	2784	10.83	0.0007783478070446342	3.11	A0A8V1AFR2 A0A1D5P8I8 A0A8V0XXK8	3.4369613378336026
Cellular Component	vacuole	5	GO:0005773	38	266	257	2784	1.55	0.005027741846755874	2.3	A0A8V0ZSC5 F1NTQ2 Q05744 A0A8V1ABA3 A0A8V0XBD4 A0A8V0YC98 A0A8V0ZY91 A0A8V1A3N1 Q9W6H0 A0A1I7Q3Z0 A0A1L1RX77 A0A1L4FLS3 A0A8V0X637 A0A8V0X7D0 A0A8V0XEP8 A0A8V0XH99 A0A8V0YC89 A0A8V0YGN2 A0A8V0YHF3 A0A8V0YSF6 A0A8V0YVB6 A0A8V0YZJ3 A0A8V0ZRP2 A0A8V0ZSD7 A0A8V0ZTC0 A0A8V1ALI6 Q5ZJ73 A0A8V0X7P4 A0A8V0XM98 A0A8V0XWD4 A0A8V0XXM5 A0A8V0XYK6 A0A8V0Z086 A0A8V0ZI47 A0A8V0ZIF0 A0A8V1A3H9 A0A8V1A6Z0 A0A8V1ACV0	0.632268215499513
Cellular Component	vacuolar lumen	5	GO:0005775	19	106	257	2784	1.94	0.005203432108624361	2.28	F1NTQ2 Q05744 A0A8V1ABA3 Q9W6H0 A0A1L1RX77 A0A8V0X637 A0A8V0XEP8 A0A8V0XH99 A0A8V0YC89 A0A8V0YSF6 A0A8V0YZJ3 A0A8V0ZSD7 A0A8V1ALI6 Q5ZJ73 A0A8V0X7P4 A0A8V0XXM5 A0A8V0Z086 A0A8V0ZIF0 A0A8V1A6Z0	0.9560566524124029
Cellular Component	lysosome	7	GO:0005764	34	232	257	2784	1.59	0.005998145517682711	2.22	A0A8V0ZSC5 F1NTQ2 Q05744 A0A8V1ABA3 A0A8V0XBD4 A0A8V0YC98 A0A8V0ZY91 Q9W6H0 A0A1I7Q3Z0 A0A1L1RX77 A0A1L4FLS3 A0A8V0X637 A0A8V0X7D0 A0A8V0XEP8 A0A8V0XH99 A0A8V0YC89 A0A8V0YGN2 A0A8V0YHF3 A0A8V0YSF6 A0A8V0YVB6 A0A8V0YZJ3 A0A8V0ZRP2 A0A8V0ZSD7 A0A8V1ALI6 Q5ZJ73 A0A8V0X7P4 A0A8V0XM98 A0A8V0XWD4 A0A8V0XXM5 A0A8V0XYK6 A0A8V0Z086 A0A8V0ZIF0 A0A8V1A6Z0 A0A8V1ACV0	0.6690267655096307
Cellular Component	lytic vacuole	6	GO:0000323	34	232	257	2784	1.59	0.005998145517682711	2.22	A0A8V0ZSC5 F1NTQ2 Q05744 A0A8V1ABA3 A0A8V0XBD4 A0A8V0YC98 A0A8V0ZY91 Q9W6H0 A0A1I7Q3Z0 A0A1L1RX77 A0A1L4FLS3 A0A8V0X637 A0A8V0X7D0 A0A8V0XEP8 A0A8V0XH99 A0A8V0YC89 A0A8V0YGN2 A0A8V0YHF3 A0A8V0YSF6 A0A8V0YVB6 A0A8V0YZJ3 A0A8V0ZRP2 A0A8V0ZSD7 A0A8V1ALI6 Q5ZJ73 A0A8V0X7P4 A0A8V0XM98 A0A8V0XWD4 A0A8V0XXM5 A0A8V0XYK6 A0A8V0Z086 A0A8V0ZIF0 A0A8V1A6Z0 A0A8V1ACV0	0.6690267655096307
