GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Molecular Function	scaffold protein binding	3	GO:0097110	18	30	772	2477	1.93	0.0011542012521360474	2.94	A0A1D5PM19 A0A8V0Z1D6 A0A1L1RPJ2 A0A8V0X354 A0A8V0ZY91 A0A1D5PUL6 A0A1I7Q3Z0 A0A8V0Y121 A0A8V0YRF2 A0A8V0ZBP0 A0A8V0ZQC1 A0A8V1A1T0 A0A8V1ABC9 A0A8V1AKR7 A0A1D5P7C1 A0A3Q2UGW3 A0A8V0ZK24 A0A8V0ZVD2	0.9486008474933557
Molecular Function	heme binding	4	GO:0020037	12	19	772	2477	2.03	0.004699715318232101	2.33	P01994 P0CB50 Q5ZKN2 A0A8V0X354 A0A8V0ZUQ1 A0A8V1A9R2 A0A1I7Q3Z0 A0A8V0XHT1 A0A8V0XWZ3 A0A8V0ZSN8 A0A8V0XF06 A0A8V0XM21	1.0214797274104515
Molecular Function	hormone receptor binding	4	GO:0051427	14	24	772	2477	1.87	0.006604986525569529	2.18	A0A1D5NYE8 A0A3Q3ACS4 A0A3S5ZPN3 A0A8V0Z1D6 P42558 A0A1I7Q3Z0 A0A8V0XHT1 A0A8V0Y5A6 A0A8V0YFT7 A0A8V1A4X0 A0A8V1A7R0 F1NU79 A0A8V0Z8E9 A0A8V0ZE30	0.903038270112912
Molecular Function	immunoglobulin receptor binding	4	GO:0034987	4	4	772	2477	3.21	0.009385063120280977	2.03	A0A1D5PQI1 P01875 A0A8V0XEJ0 A0A8V0XHB9	1.6825732973475784
Molecular Function	voltage-gated channel activity	6	GO:0022832	6	8	772	2477	2.41	0.01368814051542497	1.86	A0A8V0ZY91 A0A8V0Z0Y0 A0A8V0ZHE8 A0A8V0ZZ99 A0A8V0YVP9 A0A8V0YXU7	1.2690331464552371
Molecular Function	voltage-gated monoatomic ion channel activity	5	GO:0005244	6	8	772	2477	2.41	0.01368814051542497	1.86	A0A8V0ZY91 A0A8V0Z0Y0 A0A8V0ZHE8 A0A8V0ZZ99 A0A8V0YVP9 A0A8V0YXU7	1.2690331464552371
Molecular Function	tetrapyrrole binding	3	GO:0046906	12	21	772	2477	1.83	0.01581395619072081	1.8	P01994 P0CB50 Q5ZKN2 A0A8V0X354 A0A8V0ZUQ1 A0A8V1A9R2 A0A1I7Q3Z0 A0A8V0XHT1 A0A8V0XWZ3 A0A8V0ZSN8 A0A8V0XF06 A0A8V0XM21	0.8718436485093178
Molecular Function	modified amino acid binding	2	GO:0072341	13	25	772	2477	1.67	0.02981365869489776	1.53	A0A8V0ZJE0 A0A8V0XMI5 A0A8V0Y699 A0A8V0YGN2 A0A8V0ZHF5 A0A8V0ZZ99 A0A8V1A5Y9 E1C0K5 A0A1D5NT70 A0A8V0X7B2 A0A8V0XB81 A0A8V0YVP9 A0A8V0ZZN9	0.7398481026993274
Molecular Function	C-acetyltransferase activity	6	GO:0016453	3	3	772	2477	3.21	0.0301932979968801	1.52	A0A8V0Y492 A0A8V0XE68 A0A8V0XH76	1.6825732973475784
Molecular Function	long-chain-3-hydroxyacyl-CoA dehydrogenase activity	6	GO:0016509	3	3	772	2477	3.21	0.0301932979968801	1.52	A0A8V0Y492 A0A8V0YB71 A0A8V0Z420	1.6825732973475784
Molecular Function	extracellular matrix constituent conferring elasticity	3	GO:0030023	3	3	772	2477	3.21	0.0301932979968801	1.52	A0A8V0X207 A0A8V0Y0F3 A0A8V0Y290	1.6825732973475784
Molecular Function	CCR chemokine receptor binding	6	GO:0048020	3	3	772	2477	3.21	0.0301932979968801	1.52	A0A8V0YFT7 A0A8V1A7R0 E1C733	1.6825732973475784
Molecular Function	acetyl-CoA C-acetyltransferase activity	7	GO:0003985	3	3	772	2477	3.21	0.0301932979968801	1.52	A0A8V0Y492 A0A8V0XE68 A0A8V0XH76	1.6825732973475784
Molecular Function	structural molecule activity conferring elasticity	2	GO:0097493	3	3	772	2477	3.21	0.0301932979968801	1.52	A0A8V0X207 A0A8V0Y0F3 A0A8V0Y290	1.6825732973475784
Molecular Function	connexin binding	3	GO:0071253	3	3	772	2477	3.21	0.0301932979968801	1.52	A0A1I7Q3Z0 A0A8V0XHT1 A0A8V1A0B4	1.6825732973475784
Molecular Function	phosphatidylserine binding	3	GO:0001786	8	13	772	2477	1.97	0.030450568549307576	1.52	A0A8V0XMI5 A0A8V0Y699 A0A8V0ZHF5 A0A8V0ZZ99 A0A8V1A5Y9 E1C0K5 A0A8V0YVP9 A0A8V0ZZN9	0.9781956296816515
Molecular Function	RNA nuclease activity	4	GO:0004540	5	7	772	2477	2.29	0.03375983569508749	1.47	A0A8V0X6Y3 A0A8V0ZEB2 A0A8V0ZEW0 A0A8V1A9K2 A0A8V0ZE30	1.1953475983222193
Molecular Function	nuclear androgen receptor binding	7	GO:0050681	4	5	772	2477	2.57	0.035267040669944	1.45	A0A1D5NYE8 A0A3S5ZPN3 A0A8V0Z1D6 P42558	1.3617683594191532
Molecular Function	insulin binding	3	GO:0043559	4	5	772	2477	2.57	0.035267040669944	1.45	A0A3Q3ACS4 Q5ZL72 A0A8V0YDL8 A0A1D5P6T3	1.3617683594191532
Molecular Function	C-acyltransferase activity	5	GO:0016408	4	5	772	2477	2.57	0.035267040669944	1.45	A0A8V0Y492 A0A8V0YB71 A0A8V0XE68 A0A8V0XH76	1.3617683594191532
