GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Cellular Component,blood microparticle,2,GO:0072562,2,12,257,2784,1.81,0.30552057280761324,0.51,P01875 A0A8V0XEJ0
Cellular Component,COPII-coated ER to Golgi transport vesicle,8,GO:0030134,4,27,257,2784,1.6,0.30681406877249046,0.51,Q5ZJW4 A0A8V1AFR2 A0A8V0ZUA4 A0A8V0YVB6
Cellular Component,trans-Golgi network,4,GO:0005802,4,75,257,2784,0.58,0.3119540463215806,0.51,A0A8V0YDL8 A0A8V0XM98 A0A8V0X4D8 A0A8V0XBD4
Cellular Component,terminal bouton,3,GO:0043195,2,47,257,2784,0.46,0.3135426746502319,0.5,Q0PVE4 A0A8V0YWI5
Cellular Component,organelle envelope lumen,5,GO:0031970,4,29,257,2784,1.49,0.3360267881802631,0.47,A0A8V0YLZ8 R4GGQ4 A0A8V0XKW4 A0A8V0YWM3
Cellular Component,axon,5,GO:0030424,25,226,257,2784,1.2,0.3365753474642326,0.47,A0A8V0XBD4 A0A1D5NTR5 A0A8V0YDT5 A0A8V0YDL8 A0A1D5PBZ8 A0A8V1A0B4 A0A8V0ZYI9 A0A8V0XYK6 A0A1D5P6T3 A0A8V0YFT7 A0A8V0YLI1 A0A8V0YVB6 A0A8V1A6B5 A0A8V0ZZZ5 Q0PVE4 Q00649 A0A8V1ABC9 A0A8V1ADF6 A0A8V0YWI5 A0A8V1A3S8 A0A8V0Z3U6 A0A1D5PSI3 A0A1D5PT01 A0A8V0YLZ8 A0A8V0YRG2
Cellular Component,extracellular exosome,6,GO:0070062,7,54,257,2784,1.4,0.33812415518473155,0.47,A0A8V1AG56 A0A8V0YQ88 A0A8V0X7P4 A0A8V0Y0X2 A0A8V0YDD6 A0A8V0ZIF0 A0A8V0YLZ8
Cellular Component,rhabdomere,4,GO:0016028,2,13,257,2784,1.67,0.3408415301931824,0.47,A0A8V0YIC3 A0A8V1ABC9
Cellular Component,costamere,2,GO:0043034,2,13,257,2784,1.67,0.3408415301931824,0.47,A0A8V0YQU2 A0A8V0XYK6
Cellular Component,perinuclear region of cytoplasm,2,GO:0048471,17,231,257,2784,0.8,0.34357610436051744,0.46,A0A8V0Y4Q2 A0A8V0XM98 A0A8V0YFT7 A0A8V0XBD4 A0A8V0ZTR7 A0A8V0YDU6 A0A8V0Z9Z7 A0A8V0XMI5 A0A8V0XPE8 A0A8V0YSF6 A0A8V0YG88 A0A8V1ABC9 A0A8V0YRF2 A0A8V0YDL8 A0A1I7Q3Z0 A0A8V0ZH96 A0A8V0YWM3
