GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Cellular Component	motile cilium	5	GO:0031514	44	89	607	2784	2.27	4.772401768204554e-09	8.32	A0A8V1AC34 P42558 Q5ZLN1 A0A1D5PME6 A0A8V0XK27 A0A8V0Z310 A0A8V0ZM20 A0A8V1AJZ1 E1BTT8 A0A1D5PUL6 A0A8V0X6I8 A0A8V0XK52 A0A8V0XYC7 A0A8V0Y6Y0 A0A8V0YKG2 A0A8V0Z3P5 A0A8V0ZDX0 A0A8V0ZPQ4 A0A8V0ZV28 A0A8V1ACV7 A0A8V1AJV5 A0A8V1AKZ9 E1C2N5 E1C6P7 A0A1D5PJB0 A0A1L1RRD7 A0A8V0X6J8 A0A8V0XEJ2 A0A8V0XEW6 A0A8V0XI38 A0A8V0XLJ0 A0A8V0XNL0 A0A8V0YTD8 A0A8V0Z624 A0A8V0ZIA4 A0A8V0ZUG8 A0A8V0ZWG8 A0A8V0ZYU1 A0A8V1ADP5 A0A8V1AHR8 A0A8V1AIJ3 E1BXU3 E1C599 F1NQ70	1.1826922975161902
Cellular Component	cilium	4	GO:0005929	81	217	607	2784	1.71	4.9190496004640693e-08	7.31	A0A8V1AC34 P42558 Q5ZLC7 Q5ZLN1 A0A1D5NU82 A0A1D5PME6 A0A8V0XK27 A0A8V0Z310 A0A8V0ZM20 A0A8V1AJ89 A0A8V1AJZ1 E1BTT8 F1NGM0 F1NNL1 P08629 A0A1D5PUL6 A0A1D5PWK2 A0A1L1RQ91 A0A8V0X6I8 A0A8V0XGF5 A0A8V0XJW7 A0A8V0XK52 A0A8V0XYC7 A0A8V0Y606 A0A8V0Y6Y0 A0A8V0YKG2 A0A8V0YQR1 A0A8V0Z193 A0A8V0Z3P5 A0A8V0Z8R3 A0A8V0ZBP0 A0A8V0ZDX0 A0A8V0ZEG2 A0A8V0ZPQ4 A0A8V0ZV28 A0A8V1A4N7 A0A8V1A624 A0A8V1ACV7 A0A8V1AJV5 A0A8V1AKZ9 E1C2N5 E1C6P7 F1NLV4 F1NVZ6 A0A1D5P3W0 A0A1D5PJB0 A0A1D5PXC2 A0A1L1RRD7 A0A1L1RRQ3 A0A1L1RT39 A0A3Q2U3Q9 A0A8V0WZB7 A0A8V0X6J8 A0A8V0XEJ2 A0A8V0XEW6 A0A8V0XI38 A0A8V0XLJ0 A0A8V0XN99 A0A8V0XNL0 A0A8V0YTD8 A0A8V0YTK3 A0A8V0YY70 A0A8V0Z624 A0A8V0ZBK5 A0A8V0ZCX6 A0A8V0ZG63 A0A8V0ZIA4 A0A8V0ZM89 A0A8V0ZU31 A0A8V0ZUG8 A0A8V0ZWG8 A0A8V0ZYU1 A0A8V1A3F3 A0A8V1ABR7 A0A8V1ADP5 A0A8V1AHR8 A0A8V1AIJ3 A0A8V1AKB5 E1BXU3 E1C599 F1NQ70	0.7739963251111731
Cellular Component	9+2 motile cilium	6	GO:0097729	32	61	607	2784	2.41	1.0785975768466607e-07	6.97	A0A8V1AC34 P42558 Q5ZLN1 A0A1D5PME6 A0A8V0Z310 A0A8V0ZM20 A0A8V1AJZ1 E1BTT8 A0A1D5PUL6 A0A8V0X6I8 A0A8V0XK52 A0A8V0Y6Y0 A0A8V0YKG2 A0A8V0Z3P5 A0A8V0ZV28 A0A8V1ACV7 A0A8V1AJV5 A0A8V1AKZ9 E1C2N5 E1C6P7 A0A8V0XEJ2 A0A8V0XEW6 A0A8V0XLJ0 A0A8V0XNL0 A0A8V0YTD8 A0A8V0Z624 A0A8V0ZWG8 A0A8V0ZYU1 A0A8V1AHR8 A0A8V1AIJ3 E1C599 F1NQ70	1.2690331464552371
Cellular Component	sperm flagellum	7	GO:0036126	30	56	607	2784	2.46	1.4779742897018707e-07	6.83	A0A8V1AC34 P42558 Q5ZLN1 A0A1D5PME6 A0A8V0Z310 A0A8V0ZM20 A0A8V1AJZ1 E1BTT8 A0A1D5PUL6 A0A8V0X6I8 A0A8V0XK52 A0A8V0Y6Y0 A0A8V0YKG2 A0A8V0ZV28 A0A8V1ACV7 A0A8V1AJV5 A0A8V1AKZ9 E1C2N5 E1C6P7 A0A8V0XEW6 A0A8V0XLJ0 A0A8V0XNL0 A0A8V0YTD8 A0A8V0Z624 A0A8V0ZWG8 A0A8V0ZYU1 A0A8V1AHR8 A0A8V1AIJ3 E1C599 F1NQ70	1.298658315564515
Cellular Component	intermediate filament	6	GO:0005882	13	20	607	2784	2.98	3.7469619223930625e-05	4.43	P13648 O93256 A0A3Q2U596 A0A8V0ZBX0 A0A8V0ZQ00 A0A8V0ZQC1 A0A8V0ZV28 A0A8V0ZK24 A0A8V0ZM89 A0A8V0ZVD2 A0A8V0ZZA5 A0A8V1A178 A0A8V1A8T0	1.5753123306874368
Cellular Component	ciliary base	2	GO:0097546	14	23	607	2784	2.79	5.399174583117133e-05	4.27	A0A8V0YQR1 A0A8V0Z8R3 A0A8V0ZDX0 A0A8V0ZPQ4 F1NVZ6 A0A1D5P3W0 A0A1D5PJB0 A0A1L1RRD7 A0A8V0XI38 A0A8V0YY70 A0A8V0ZBK5 A0A8V1ABR7 A0A8V1ADP5 A0A8V1AHR8	1.480265122054463
Cellular Component	germ cell nucleus	6	GO:0043073	6	6	607	2784	4.59	0.00010536431242362013	3.98	P42558 Q5ZKN2 A0A8V0Z8R3 F1NC02 A0A8V0Z8E9 A0A8V0ZNG4	2.1984941536390834
Cellular Component	intermediate filament cytoskeleton	6	GO:0045111	15	27	607	2784	2.55	0.00012538023605168942	3.9	P13648 O93256 A0A3Q2U596 A0A8V0XJW7 A0A8V0ZBX0 A0A8V0ZQ00 A0A8V0ZQC1 A0A8V0ZV28 A0A1D5P3Y7 A0A8V0ZK24 A0A8V0ZM89 A0A8V0ZVD2 A0A8V0ZZA5 A0A8V1A178 A0A8V1A8T0	1.3504972470841332
Cellular Component	centrosome	3	GO:0005813	50	141	607	2784	1.63	0.00014056847678422767	3.85	A0A1D5NYE8 Q5ZLC7 A0A1D5NU82 A0A1D5PME6 A0A452J806 A0A8V0ZIZ0 A0A1D5PP34 A0A1D5PUL6 A0A3Q2U1A5 A0A8V0XGF5 A0A8V0XJW7 A0A8V0XXX2 A0A8V0XYC7 A0A8V0Y606 A0A8V0YQR1 A0A8V0YYN9 A0A8V0Z193 A0A8V0Z8R3 A0A8V0Z958 A0A8V0ZBD1 A0A8V0ZBP0 A0A8V0ZDX0 A0A8V0ZG81 A0A8V0ZPQ4 A0A8V1ACV7 A0A8V1AIR0 F1NVZ6 A0A1D5P7R1 A0A1D5P9D0 A0A1D5PFB8 A0A1D5PJB0 A0A1L1RRQ3 A0A8V0XI38 A0A8V0XLP0 A0A8V0XN99 A0A8V0XNL0 A0A8V0Y2J9 A0A8V0YTK3 A0A8V0YVE0 A0A8V0YY70 A0A8V0YZ75 A0A8V0Z7S9 A0A8V0ZBK5 A0A8V0ZCX6 A0A8V0ZM89 A0A8V0ZNG4 A0A8V0ZVD2 A0A8V0ZWG8 A0A8V1ABR7 A0A8V1ADP5	0.7048719644563528
Cellular Component	plasma membrane bounded cell projection cytoplasm	4	GO:0032838	36	92	607	2784	1.79	0.0001497347252054151	3.82	A0A8V0YRQ5 E1BVD1 A0A1L1RPJ2 A0A8V0XK27 A0A8V1AJZ1 Q5ZLR1 A0A1D5PWK2 A0A8V0XJW7 A0A8V0Y6Y0 A0A8V0YQR1 A0A8V0YZM0 A0A8V0Z193 A0A8V0Z3P5 A0A8V0Z438 A0A8V0ZBP0 A0A8V0ZDX0 A0A8V0ZV28 A0A8V1AKR7 E1C6P7 F1NVZ6 A0A1D5P3W0 A0A1D5PXC2 A0A1L1RRQ3 A0A3Q2U3U3 A0A3Q2U4G6 A0A8V0XEJ2 A0A8V0XI38 A0A8V0XN99 A0A8V0ZG63 A0A8V0ZIA4 A0A8V1A3F3 A0A8V1ABR7 A0A8V1ADP5 A0A8V1AKB5 E1C599 F1NQ70	0.8399595874895318
