GO Terms Level 1	GO Terms Description	GO Terms Level	GO Terms ID	Mapping	Background	All Mapping	All Background	Fold Enrichment	Fisher's exact test p value	-log10(p value)	Related proteins	Log2 Fold enrichment
Molecular Function	oxidoreductase activity, acting on CH-OH group of donors	3	GO:0016614	20	49	540	2477	1.87	0.002469486305453295	2.61	A0A1D5PSI2 A0A8V0YRQ5 E1BVD1 A0A8V0Y492 A0A8V0YB71 A0A8V0YS74 A0A8V0Z420 E1BTT8 A0A1D5P770 A0A8V0X548 A0A8V0XIM8 A0A8V0XM79 A0A8V0XUH8 A0A8V0YHY0 A0A8V0YZ27 A0A8V0ZPJ9 A0A8V1ABW1 F1NCA2 A0A8V0XK42 A0A8V0XMD4	0.903038270112912
Molecular Function	nucleoside binding	3	GO:0001882	32	90	540	2477	1.63	0.002497185559112265	2.6	A0A3Q2UHM4 P08642 P42558 Q5ZIP7 E1BS97 P09244 Q98932 A0A1D5NU82 A0A1D5P1T0 A0A1D5PL45 Q1KME6 Q5ZLG1 A0A1D5NWR3 A0A1D5PUL6 A0A1D5PWK2 A0A1D5PYQ3 A0A8V0Y5A6 A0A8V0Z193 A0A8V0Z958 A0A8V0ZDV1 A0A8V0ZEG2 A0A8V1A229 A0A8V1AEW4 A0A8V1AKZ9 F1NN08 Q5ZKR9 A0A1D5P3W0 A0A8V0X678 A0A8V0XNL0 A0A8V0XU90 A0A8V1A1Y4 F1NIK3	0.7048719644563528
Molecular Function	calcium-dependent protein binding	3	GO:0048306	11	22	540	2477	2.29	0.0031598880146181457	2.5	A0A3S5ZPN3 Q5ZM44 Q98953 F1NHD8 P24479 A0A1D5P4Z5 A0A8V0ZZ99 A0A8V0XEJ2 A0A8V0YKG4 A0A8V1AFZ6 A0A8V1AHR8	1.1953475983222193
Molecular Function	ribonucleoside binding	4	GO:0032549	31	87	540	2477	1.63	0.003261510022561232	2.49	A0A3Q2UHM4 P08642 P42558 Q5ZIP7 E1BS97 P09244 Q98932 A0A1D5NU82 A0A1D5P1T0 A0A1D5PL45 Q1KME6 Q5ZLG1 A0A1D5NWR3 A0A1D5PUL6 A0A1D5PWK2 A0A1D5PYQ3 A0A8V0Z193 A0A8V0Z958 A0A8V0ZDV1 A0A8V0ZEG2 A0A8V1A229 A0A8V1AEW4 A0A8V1AKZ9 F1NN08 Q5ZKR9 A0A1D5P3W0 A0A8V0X678 A0A8V0XNL0 A0A8V0XU90 A0A8V1A1Y4 F1NIK3	0.7048719644563528
Molecular Function	purine ribonucleoside binding	5	GO:0032550	31	87	540	2477	1.63	0.003261510022561232	2.49	A0A3Q2UHM4 P08642 P42558 Q5ZIP7 E1BS97 P09244 Q98932 A0A1D5NU82 A0A1D5P1T0 A0A1D5PL45 Q1KME6 Q5ZLG1 A0A1D5NWR3 A0A1D5PUL6 A0A1D5PWK2 A0A1D5PYQ3 A0A8V0Z193 A0A8V0Z958 A0A8V0ZDV1 A0A8V0ZEG2 A0A8V1A229 A0A8V1AEW4 A0A8V1AKZ9 F1NN08 Q5ZKR9 A0A1D5P3W0 A0A8V0X678 A0A8V0XNL0 A0A8V0XU90 A0A8V1A1Y4 F1NIK3	0.7048719644563528
Molecular Function	guanyl ribonucleotide binding	5	GO:0032561	31	88	540	2477	1.62	0.0034804654802432413	2.46	A0A3Q2UHM4 P08642 P42558 Q5ZIP7 E1BS97 P09244 Q98932 A0A1D5NU82 A0A1D5P1T0 A0A1D5PL45 Q1KME6 Q5ZLG1 A0A1D5NWR3 A0A1D5PUL6 A0A1D5PWK2 A0A1D5PYQ3 A0A8V0Z193 A0A8V0Z958 A0A8V0ZDV1 A0A8V0ZEG2 A0A8V1A229 A0A8V1AEW4 A0A8V1AKZ9 F1NN08 Q5ZKR9 A0A1D5P3W0 A0A8V0X678 A0A8V0XNL0 A0A8V0XU90 A0A8V1A1Y4 F1NIK3	0.6959938131099002
Molecular Function	guanyl nucleotide binding	6	GO:0019001	31	88	540	2477	1.62	0.0034804654802432413	2.46	A0A3Q2UHM4 P08642 P42558 Q5ZIP7 E1BS97 P09244 Q98932 A0A1D5NU82 A0A1D5P1T0 A0A1D5PL45 Q1KME6 Q5ZLG1 A0A1D5NWR3 A0A1D5PUL6 A0A1D5PWK2 A0A1D5PYQ3 A0A8V0Z193 A0A8V0Z958 A0A8V0ZDV1 A0A8V0ZEG2 A0A8V1A229 A0A8V1AEW4 A0A8V1AKZ9 F1NN08 Q5ZKR9 A0A1D5P3W0 A0A8V0X678 A0A8V0XNL0 A0A8V0XU90 A0A8V1A1Y4 F1NIK3	0.6959938131099002
Molecular Function	purine nucleoside binding	4	GO:0001883	31	88	540	2477	1.62	0.0034804654802432413	2.46	A0A3Q2UHM4 P08642 P42558 Q5ZIP7 E1BS97 P09244 Q98932 A0A1D5NU82 A0A1D5P1T0 A0A1D5PL45 Q1KME6 Q5ZLG1 A0A1D5NWR3 A0A1D5PUL6 A0A1D5PWK2 A0A1D5PYQ3 A0A8V0Z193 A0A8V0Z958 A0A8V0ZDV1 A0A8V0ZEG2 A0A8V1A229 A0A8V1AEW4 A0A8V1AKZ9 F1NN08 Q5ZKR9 A0A1D5P3W0 A0A8V0X678 A0A8V0XNL0 A0A8V0XU90 A0A8V1A1Y4 F1NIK3	0.6959938131099002
Molecular Function	GTP binding	5	GO:0005525	28	79	540	2477	1.63	0.005115853507282445	2.29	A0A3Q2UHM4 P08642 P42558 Q5ZIP7 E1BS97 P09244 A0A1D5NU82 A0A1D5P1T0 A0A1D5PL45 Q1KME6 A0A1D5NWR3 A0A1D5PUL6 A0A1D5PWK2 A0A1D5PYQ3 A0A8V0Z193 A0A8V0ZDV1 A0A8V0ZEG2 A0A8V1A229 A0A8V1AEW4 A0A8V1AKZ9 F1NN08 Q5ZKR9 A0A1D5P3W0 A0A8V0X678 A0A8V0XNL0 A0A8V0XU90 A0A8V1A1Y4 F1NIK3	0.7048719644563528
Molecular Function	dynein heavy chain binding	3	GO:0045504	7	12	540	2477	2.68	0.0063658550930514105	2.2	A0A8V0Z3P5 A0A8V0Z958 A0A8V0ZDX0 F1NVZ6 A0A8V0XEJ2 A0A8V0ZG63 F1NQ70	1.4222330006830477
