GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Cellular Component,motile cilium,5,GO:0031514,46,89,864,2784,1.67,3.785532759858563e-05,4.42,A0A8V0ZDX0 A0A8V0Z624 A0A8V0X6J8 E1BXU3 A0A8V0Z3P5 F1NQ70 A0A8V0ZPQ4 A0A8V0XNL0 A0A8V1AKZ9 A0A8V0YKG2 A0A8V1AJZ1 A0A8V0ZWG8 A0A8V1ACV7 A0A8V1ADP5 A0A8V0XK52 Q5ZLN1 A0A8V0ZM20 A0A8V0YTD8 A0A8V0Y6Y0 A0A8V1AC34 A0A8V0XI38 A0A8V0ZIA4 A0A1D5PJB0 A0A1D5PUL6 A0A1D5PME6 A0A8V0XLJ0 E1BTT8 A0A8V0ZUG8 P42558 A0A8V0ZYU1 A0A8V0XYC7 A0A8V0Y2G8 A0A8V0XEJ2 E1C599 A0A1D5PBU5 A0A8V1AHR8 A0A8V1AIJ3 A0A8V0X6I8 E1C2N5 E1C6P7 A0A8V0XK27 A0A8V1AJV5 A0A8V0ZV28 A0A1L1RRD7 A0A8V0XEW6 A0A8V0Z310
Cellular Component,sperm flagellum,7,GO:0036126,32,56,864,2784,1.84,5.331078218324338e-05,4.27,A0A8V0Z624 F1NQ70 A0A8V0XNL0 A0A8V1AKZ9 A0A8V0YKG2 A0A8V1AJZ1 A0A8V0ZWG8 A0A8V1ACV7 A0A8V0XK52 Q5ZLN1 A0A8V0ZM20 A0A8V0YTD8 A0A8V0Y6Y0 A0A8V1AC34 A0A1D5PUL6 A0A1D5PME6 A0A8V0XLJ0 E1BTT8 P42558 A0A8V0ZYU1 A0A8V0Y2G8 E1C599 A0A1D5PBU5 A0A8V1AHR8 A0A8V1AIJ3 A0A8V0X6I8 E1C2N5 E1C6P7 A0A8V1AJV5 A0A8V0ZV28 A0A8V0XEW6 A0A8V0Z310
Cellular Component,9+2 motile cilium,6,GO:0097729,34,61,864,2784,1.8,6.198622370475551e-05,4.21,A0A8V0Z624 A0A8V0Z3P5 F1NQ70 A0A8V0XNL0 A0A8V1AKZ9 A0A8V0YKG2 A0A8V1AJZ1 A0A8V0ZWG8 A0A8V1ACV7 A0A8V0XK52 Q5ZLN1 A0A8V0ZM20 A0A8V0YTD8 A0A8V0Y6Y0 A0A8V1AC34 A0A1D5PUL6 A0A1D5PME6 A0A8V0XLJ0 E1BTT8 P42558 A0A8V0ZYU1 A0A8V0Y2G8 A0A8V0XEJ2 E1C599 A0A1D5PBU5 A0A8V1AHR8 A0A8V1AIJ3 A0A8V0X6I8 E1C2N5 E1C6P7 A0A8V1AJV5 A0A8V0ZV28 A0A8V0XEW6 A0A8V0Z310
Cellular Component,plasma membrane bounded cell projection,3,GO:0120025,240,648,864,2784,1.19,0.00018889039052768865,3.72,A0A1D5PQI1 P17153 A0A8V0ZDX0 A0A8V0ZBM0 Q8AXV0 A0A8V0XXE8 A0A8V1AEJ4 A0A1L1RRQ3 A0A8V0X6J8 A0A8V0Z193 A0A8V0Y8B2 A0A1D5NTR5 A0A8V0Z3P5 A0A8V0YDT5 A0A3Q2UHS2 A0A1D5PBZ8 A0A8V1A3F3 A0A8V0ZPQ4 A0A8V0XNL0 A0A8V0ZZK0 A0A8V0YZM0 A0A8V1ADP5 Q5ZHP5 A0A8V1ACV7 F1NVZ6 A0A8V0YAJ1 Q5ZLN1 E1BS97 A0A8V0XPE8 A0A8V0Y8W7 A0A8V0ZJE0 A0A8V1AJ89 A0A8V0YQR1 A0A1D5NU82 A0A8V0ZJP1 A0A1D5P3Y7 A0A8V0XI38 A0A8V1A3U0 A0A8V0XLJ0 A0A1D5PME6 Q5ZLC7 A0A8V1A1D2 A0A8V0ZWM8 A0A8V0ZBK5 A0A8V1AKR7 A0A8V0ZM89 A0A8V0Y2J1 A0A8V0Y699 F1NLV4 A0A8V0XEJ2 A0A8V0Y2G8 A0A1D5NYE8 A0A8V0XL89 A0A3Q2TU24 A0A8V0ZTR7 A0A8V1AHR8 A0A1D5PSI3 A0A1D5PFB8 A0A8V0ZIN3 P08629 A0A8V0XEW6 Q5ZLR1 A0A8V1AG56 A0A8V0YTK3 A0A8V0Z624 A0A8V0ZWX1 A0A1D5PHE2 A0A8V1ABU4 A0A8V0YSE9 A0A1L1RT39 A0A8V0XMI5 A0A8V0XDR8 A0A8V1A0B4 A0A1I7Q3Z0 A0A8V1AJZ1 A0A8V0YHY0 Q5ZKQ2 A0A8V0ZM20 A0A1D5P7C1 A0A3S5ZPV2 A0A8V0ZV28 A0A1D5PP57 A0A1D5PIN1 A0A1D5NZN4 A0A8V1A6B5 A0A8V1AC34 A0A8V0ZIZ0 A0A3Q2UAA1 A0A8V0Y6Y0 A0A1D5PJB0 A0A8V0ZZZ5 H9L0D7 Q0PVE4 A0A3Q2U1A5 A0A3Q2U3U3 A0A8V0ZYU1 A0A3Q3ACS4 Q00649 A0A8V0XGF5 A0A8V0X354 A0A1D5PDV9 A0A8V1ABC9 A0A1D5NUN4 A0A8V0XYC7 A0A8V1ADF6 A0A8V0YWI5 A0A8V0X6F7 A0A1D5PBU5 A0A8V1AIJ3 E1C599 A0A3Q2U4G6 A0A8V0XN99 P26652 A0A8V0YY70 A0A8V1AHP5 P23614 A0A1D5PT01 A0A8V0XTR4 A0A8V0YLT1 A0A1D5PWK2 A0A8V1AJV5 A0A8V0ZCX6 A0A8V0YRG2 A0A8V0Z310 A0A8V0YD10 A0A3Q2UGT3 A0A8V0XBD4 A0A8V0Z6U6 A0A8V0YZ41 E1BXU3 P24479 A0A8V0Y0X2 A0A1D5P797 A0A8V0XJW7 F1NQ70 A0A8V0YG88 A0A8V1AIR0 A0A8V0YVI8 A0A8V0XYK6 A0A8V0YFT7 A0A1D5PH43 A0A8V0YK18 A0A8V0YXB1 A0A8V0X163 A0A1D5P9Z1 F1P5L0 A0A8V1A229 Q03696 A0A8V0YTD8 A0A1D5PUL6 A0A8V0ZEG2 A0A8V0Z438 A0A8V0XNV9 A0A8V0ZUG8 P42558 A0A8V0XJW9 A0A8V0XL80 Q98953 A0A1D5PXC2 A0A1D5P3W0 A0A8V0X9Y5 A0A8V0Y606 A0A8V0WZB7 A0A8V0YHF3 A0A8V1A992 A0A8V0XW03 F1NGM0 A0A1L1RWS8 A0A8V0ZRF2 A0A8V0X6I8 A0A8V0Z3U6 Q5ZKN2 E1C2N5 A0A1L1RPJ2 A0A8V0XK27 A0A8V0YLZ8 A0A8V0YDL8 A0A1L1RRD7 A0A8V0Z153 A0A8V1A3I2 Q5ZKR9 A0A8V0YDU6 Q90WD0 A0A8V1ACH5 A0A8V0ZSD7 A0A8V0Z958 A0A8V0XPM1 A0A8V0ZTC0 A0A8V0ZYI9 A0A8V1ABR7 A0A1D5P6T3 A0A8V1AKZ9 A0A8V0YKG2 A0A8V0ZU31 A0A8V0ZWG8 A0A3Q2UGW3 A0A8V0YMC5 A0A8V0XK52 A0A8V1A4N7 O57535 A0A8V0YLI1 E1BVD1 A0A8V1AKB5 A0A8V0YVB6 R4GFJ0 A0A3Q2U511 A0A8V0ZIA4 A0A1D5PP34 F1NNL1 A0A8V1A1T0 A0A8V0Z2X9 A0A8V0YIC3 A0A8V0Y5A6 A0A1D5PM19 A0A8V0Y5N7 A0A8V1A624 E1BTT8 A0A1D5P692 A0A3Q2U3Q9 A0A8V0ZZ99 A0A8V0YPT3 A0A8V0ZG63 A0A3Q2U2K2 A0A1L1RQ91 A0A8V0ZDW7 A0A8V0YRQ5 F1NYJ1 A0A8V1A3S8 A0A8V0Z9Z7 A0A8V0Z1D6 A0A8V0Z7E5 E1C6P7 A0A8V0Z8R3 A0A8V0ZYC2 A0A1L1RKY9 A0A8V0X678 A0A8V0ZBP0 Q5ZIP7 A0A8V0ZH14 A0A1D5P3P3
Cellular Component,cilium,4,GO:0005929,92,217,864,2784,1.37,0.00023444681386368933,3.63,A0A8V0ZDX0 A0A8V0ZBM0 A0A1L1RRQ3 A0A8V0X6J8 A0A8V0Z193 A0A8V0Z3P5 A0A8V1A3F3 A0A8V0ZPQ4 A0A8V0XNL0 A0A8V1ADP5 A0A8V1ACV7 F1NVZ6 Q5ZLN1 A0A8V1AJ89 A0A8V0YQR1 A0A1D5NU82 A0A8V0XI38 A0A8V0XLJ0 A0A1D5PME6 Q5ZLC7 A0A8V0ZBK5 A0A8V0ZM89 F1NLV4 A0A8V0XEJ2 A0A8V0Y2G8 A0A8V1AHR8 P08629 A0A8V0XEW6 A0A8V0YTK3 A0A8V0Z624 A0A1L1RT39 A0A8V1AJZ1 A0A8V0ZM20 A0A8V1AC34 A0A8V0Y6Y0 A0A1D5PJB0 A0A8V0ZYU1 A0A8V0XGF5 A0A8V1ABC9 A0A8V0XYC7 E1C599 A0A1D5PBU5 A0A8V1AIJ3 A0A8V0XN99 A0A8V0YY70 A0A8V1AJV5 A0A1D5PWK2 A0A8V0ZCX6 A0A8V0Z310 E1BXU3 A0A8V0Y0X2 A0A8V0XJW7 F1NQ70 A0A8V0YTD8 A0A1D5PUL6 A0A8V0ZEG2 A0A8V0ZUG8 P42558 A0A1D5PXC2 A0A1D5P3W0 A0A8V0Y606 A0A8V0WZB7 F1NGM0 A0A8V0X6I8 A0A8V0Z3U6 E1C2N5 A0A8V0XK27 A0A1L1RRD7 A0A8V1ACH5 A0A8V0ZTC0 A0A8V0ZYI9 A0A8V1ABR7 A0A1D5P6T3 A0A8V1AKZ9 A0A8V0YKG2 A0A8V0ZU31 A0A8V0ZWG8 A0A8V0XK52 A0A8V1A4N7 A0A8V1AKB5 A0A8V0ZIA4 F1NNL1 A0A8V1A624 E1BTT8 A0A3Q2U3Q9 A0A8V0ZG63 A0A1L1RQ91 A0A8V0Z9Z7 E1C6P7 A0A8V0Z8R3 A0A8V0ZBP0 A0A8V0ZV28
Cellular Component,cell projection,2,GO:0042995,240,650,864,2784,1.19,0.000276860826045284,3.56,A0A1D5PQI1 P17153 A0A8V0ZDX0 A0A8V0ZBM0 Q8AXV0 A0A8V0XXE8 A0A8V1AEJ4 A0A1L1RRQ3 A0A8V0X6J8 A0A8V0Z193 A0A8V0Y8B2 A0A1D5NTR5 A0A8V0Z3P5 A0A8V0YDT5 A0A3Q2UHS2 A0A1D5PBZ8 A0A8V1A3F3 A0A8V0ZPQ4 A0A8V0XNL0 A0A8V0ZZK0 A0A8V0YZM0 A0A8V1ADP5 Q5ZHP5 A0A8V1ACV7 F1NVZ6 A0A8V0YAJ1 Q5ZLN1 E1BS97 A0A8V0XPE8 A0A8V0Y8W7 A0A8V0ZJE0 A0A8V1AJ89 A0A8V0YQR1 A0A1D5NU82 A0A8V0ZJP1 A0A1D5P3Y7 A0A8V0XI38 A0A8V1A3U0 A0A8V0XLJ0 A0A1D5PME6 Q5ZLC7 A0A8V1A1D2 A0A8V0ZWM8 A0A8V0ZBK5 A0A8V1AKR7 A0A8V0ZM89 A0A8V0Y2J1 A0A8V0Y699 F1NLV4 A0A8V0XEJ2 A0A8V0Y2G8 A0A1D5NYE8 A0A8V0XL89 A0A3Q2TU24 A0A8V0ZTR7 A0A8V1AHR8 A0A1D5PSI3 A0A1D5PFB8 A0A8V0ZIN3 P08629 A0A8V0XEW6 Q5ZLR1 A0A8V1AG56 A0A8V0YTK3 A0A8V0Z624 A0A8V0ZWX1 A0A1D5PHE2 A0A8V1ABU4 A0A8V0YSE9 A0A1L1RT39 A0A8V0XMI5 A0A8V0XDR8 A0A8V1A0B4 A0A1I7Q3Z0 A0A8V1AJZ1 A0A8V0YHY0 Q5ZKQ2 A0A8V0ZM20 A0A1D5P7C1 A0A3S5ZPV2 A0A8V0ZV28 A0A1D5PP57 A0A1D5PIN1 A0A1D5NZN4 A0A8V1A6B5 A0A8V1AC34 A0A8V0ZIZ0 A0A3Q2UAA1 A0A8V0Y6Y0 A0A1D5PJB0 A0A8V0ZZZ5 H9L0D7 Q0PVE4 A0A3Q2U1A5 A0A3Q2U3U3 A0A8V0ZYU1 A0A3Q3ACS4 Q00649 A0A8V0XGF5 A0A8V0X354 A0A1D5PDV9 A0A8V1ABC9 A0A1D5NUN4 A0A8V0XYC7 A0A8V1ADF6 A0A8V0YWI5 A0A8V0X6F7 A0A1D5PBU5 A0A8V1AIJ3 E1C599 A0A3Q2U4G6 A0A8V0XN99 P26652 A0A8V0YY70 A0A8V1AHP5 P23614 A0A1D5PT01 A0A8V0XTR4 A0A8V0YLT1 A0A1D5PWK2 A0A8V1AJV5 A0A8V0ZCX6 A0A8V0YRG2 A0A8V0Z310 A0A8V0YD10 A0A3Q2UGT3 A0A8V0XBD4 A0A8V0Z6U6 A0A8V0YZ41 E1BXU3 P24479 A0A8V0Y0X2 A0A1D5P797 A0A8V0XJW7 F1NQ70 A0A8V0YG88 A0A8V1AIR0 A0A8V0YVI8 A0A8V0XYK6 A0A8V0YFT7 A0A1D5PH43 A0A8V0YK18 A0A8V0YXB1 A0A8V0X163 A0A1D5P9Z1 F1P5L0 A0A8V1A229 Q03696 A0A8V0YTD8 A0A1D5PUL6 A0A8V0ZEG2 A0A8V0Z438 A0A8V0XNV9 A0A8V0ZUG8 P42558 A0A8V0XJW9 A0A8V0XL80 Q98953 A0A1D5PXC2 A0A1D5P3W0 A0A8V0X9Y5 A0A8V0Y606 A0A8V0WZB7 A0A8V0YHF3 A0A8V1A992 A0A8V0XW03 F1NGM0 A0A1L1RWS8 A0A8V0ZRF2 A0A8V0X6I8 A0A8V0Z3U6 Q5ZKN2 E1C2N5 A0A1L1RPJ2 A0A8V0XK27 A0A8V0YLZ8 A0A8V0YDL8 A0A1L1RRD7 A0A8V0Z153 A0A8V1A3I2 Q5ZKR9 A0A8V0YDU6 Q90WD0 A0A8V1ACH5 A0A8V0ZSD7 A0A8V0Z958 A0A8V0XPM1 A0A8V0ZTC0 A0A8V0ZYI9 A0A8V1ABR7 A0A1D5P6T3 A0A8V1AKZ9 A0A8V0YKG2 A0A8V0ZU31 A0A8V0ZWG8 A0A3Q2UGW3 A0A8V0YMC5 A0A8V0XK52 A0A8V1A4N7 O57535 A0A8V0YLI1 E1BVD1 A0A8V1AKB5 A0A8V0YVB6 R4GFJ0 A0A3Q2U511 A0A8V0ZIA4 A0A1D5PP34 F1NNL1 A0A8V1A1T0 A0A8V0Z2X9 A0A8V0YIC3 A0A8V0Y5A6 A0A1D5PM19 A0A8V0Y5N7 A0A8V1A624 E1BTT8 A0A1D5P692 A0A3Q2U3Q9 A0A8V0ZZ99 A0A8V0YPT3 A0A8V0ZG63 A0A3Q2U2K2 A0A1L1RQ91 A0A8V0ZDW7 A0A8V0YRQ5 F1NYJ1 A0A8V1A3S8 A0A8V0Z9Z7 A0A8V0Z1D6 A0A8V0Z7E5 E1C6P7 A0A8V0Z8R3 A0A8V0ZYC2 A0A1L1RKY9 A0A8V0X678 A0A8V0ZBP0 Q5ZIP7 A0A8V0ZH14 A0A1D5P3P3
Cellular Component,organelle subcompartment,2,GO:0031984,90,382,864,2784,0.76,0.0006719979683495159,3.17,A0A1D5PXH0 F1NBR3 A0A8V0YBC7 A0A8V0XXE8 A0A8V1AEJ4 A0A8V0Z193 A0A8V0ZNA1 A0A8V0YGN2 A0A8V1ADP5 A0A8V0XI38 A0A8V0Z0B9 Q8QFM7 A0A8V1AE09 A0A8V0YYQ9 A0A8V0YP03 Q92182 A0A8V0ZEB2 Q5ZIA5 F1NGB8 Q5ZLF6 A0A3Q2TU24 A0A8V0ZUA4 A0A8V0XM98 A0A8V0YKT5 A0A1D5P624 A0A8V1A3D8 P28687 A0A8V0ZUX8 Q5ZLR1 A0A8V0Z066 A0A1D5NTC1 A0A1D5PGR9 A0A8V0ZAP0 F1NN08 E1C3Z8 A0A8V0ZNT2 P08642 A0A8V0ZXC9 A0A8V0XWB1 E1C2T4 A0A8V0X8U3 A0A8V0YLZ5 A0A8V0ZKQ8 Q1KME6 A0A8V0XPN5 Q5ZJW4 A0A8V0X354 A0A8V0XKW4 A0A1D5NWL4 A0A8V1A7C5 A0A8V0X6F7 Q76KB2 A0A8V0X4D8 A0A8V0XBD4 A0A8V0YE66 A0A8V0YAT1 A0A1D5PH43 A0A8V0YA67 F1P4I3 A0A1D5P3B1 A0A8V1ADS4 Q5ZLC9 Q5ZM44 Q5ZLG1 A0A8V1ABN7 A0A8V0XJW9 A0A8V0Y727 A0A8V0YHF3 A0A8V0YYM2 A0A8V1ACR8 A0A8V0YDL8 A0A8V0XD01 A0A8V1A3I2 A0A3Q2UHM4 Q90WD0 A0A8V1ACH5 A0A8V0XPM1 A0A8V0YTC2 A0A8V0WZN3 A0A3Q2UD60 A0A3Q2U511 A0A8V0ZAL2 A0A8V0X6J5 A0A1L4FLS3 Q90593 A0A8V0Z420 A0A8V1AIF1 A0A8V0Z938 A0A8V0X678 A0A8V1A758
Cellular Component,sperm principal piece,2,GO:0097228,10,13,864,2784,2.48,0.0008567869475755469,3.07,A0A8V0XLJ0 A0A1D5PME6 A0A1D5PBU5 A0A8V0ZWG8 Q5ZLN1 E1C2N5 A0A8V0ZM20 E1C6P7 A0A8V0ZYU1 A0A8V0XEW6
Cellular Component,germ cell nucleus,6,GO:0043073,6,6,864,2784,3.22,0.0008827803876363988,3.05,F1NC02 Q5ZKN2 P42558 A0A8V0Z8R3 A0A8V0ZNG4 A0A8V0Z8E9
Cellular Component,ciliary base,2,GO:0097546,15,23,864,2784,2.1,0.0009123520127646498,3.04,A0A8V0ZDX0 A0A1D5PJB0 A0A8V0ZBK5 A0A8V1ADP5 A0A8V1AHR8 F1NVZ6 A0A8V0YY70 A0A8V1ACH5 A0A8V0Z8R3 A0A1D5P3W0 A0A8V0ZPQ4 A0A8V0YQR1 A0A1L1RRD7 A0A8V0XI38 A0A8V1ABR7
